interaction_id,query_id,user_id,product_id,position,clicked,added_to_cart,purchased,dwell_seconds,relevance_grade,event_time,split
I00078891,Q006575,U02476,P00276,3,1,0,0,37.4,2,2026-07-29T16:25:48+10:00,validation
I00078892,Q006575,U02476,P00312,4,1,0,0,47.3,1,2026-07-29T16:26:01+10:00,validation
I00078893,Q006575,U02476,P00354,5,1,1,0,41.2,2,2026-07-29T16:26:18+10:00,validation
I00078894,Q006575,U02476,P00322,6,1,0,0,41.9,1,2026-07-29T16:26:22+10:00,validation
I00078895,Q006575,U02476,P00269,7,1,1,0,66.6,3,2026-07-29T16:26:19+10:00,validation
I00078896,Q006575,U02476,P00275,8,1,0,0,52.9,3,2026-07-29T16:26:36+10:00,validation
I00078897,Q006575,U02476,P00263,9,0,0,0,0,2,2026-07-29T16:26:49+10:00,validation
I00078898,Q006575,U02476,P00341,10,0,0,0,0,1,2026-07-29T16:26:48+10:00,validation
I00078899,Q006575,U02476,P00311,11,1,1,0,48.5,2,2026-07-29T16:26:41+10:00,validation
I00078900,Q006575,U02476,P00297,12,1,0,0,66.6,3,2026-07-29T16:26:41+10:00,validation
I00078901,Q006576,U02025,P00235,1,1,0,0,31.0,1,2026-07-29T16:41:35+10:00,validation
I00078902,Q006576,U02025,P00176,2,0,0,0,0,3,2026-07-29T16:41:35+10:00,validation
I00078903,Q006576,U02025,P00144,3,1,0,0,56.0,3,2026-07-29T16:42:02+10:00,validation
I00078904,Q006576,U02025,P00143,4,0,0,0,0,3,2026-07-29T16:41:50+10:00,validation
I00078905,Q006576,U02025,P00188,5,1,1,0,59.7,3,2026-07-29T16:41:40+10:00,validation
I00078906,Q006576,U02025,P00193,6,1,0,0,61.3,3,2026-07-29T16:41:48+10:00,validation
I00078907,Q006576,U02025,P00226,7,0,0,0,0,2,2026-07-29T16:42:38+10:00,validation
I00078908,Q006576,U02025,P00240,8,1,1,0,48.4,3,2026-07-29T16:42:07+10:00,validation
I00078909,Q006576,U02025,P00186,9,1,0,0,59.9,3,2026-07-29T16:42:52+10:00,validation
I00078910,Q006576,U02025,P00123,10,0,0,0,0,3,2026-07-29T16:42:28+10:00,validation
I00078911,Q006576,U02025,P00127,11,1,0,0,47.2,2,2026-07-29T16:42:54+10:00,validation
I00078912,Q006576,U02025,P00138,12,1,0,0,48.9,2,2026-07-29T16:42:44+10:00,validation
I00078913,Q006577,U00896,P00440,1,0,0,0,0,0,2026-07-29T17:29:22+10:00,validation
I00078914,Q006577,U00896,P00401,2,1,0,0,42.3,2,2026-07-29T17:29:19+10:00,validation
I00078915,Q006577,U00896,P00423,3,1,0,0,35.3,2,2026-07-29T17:30:04+10:00,validation
I00078916,Q006577,U00896,P00387,4,1,0,0,27.0,1,2026-07-29T17:29:47+10:00,validation
I00078917,Q006577,U00896,P00480,5,0,0,0,0,0,2026-07-29T17:30:08+10:00,validation
I00078918,Q006577,U00896,P00370,6,0,0,0,0,1,2026-07-29T17:30:07+10:00,validation
I00078919,Q006577,U00896,P00450,7,0,0,0,0,1,2026-07-29T17:29:55+10:00,validation
I00078920,Q006577,U00896,P00376,8,0,0,0,0,1,2026-07-29T17:30:06+10:00,validation
I00078921,Q006577,U00896,P00386,9,0,0,0,0,0,2026-07-29T17:30:08+10:00,validation
I00078922,Q006577,U00896,P00439,10,0,0,0,0,0,2026-07-29T17:30:59+10:00,validation
I00078923,Q006577,U00896,P00411,11,0,0,0,0,0,2026-07-29T17:30:56+10:00,validation
I00078924,Q006577,U00896,P00397,12,1,0,0,4.4,0,2026-07-29T17:30:39+10:00,validation
I00078925,Q006578,U01211,P00415,1,1,0,0,32.2,1,2026-07-29T17:43:39+10:00,validation
I00078926,Q006578,U01211,P00404,2,0,0,0,0,1,2026-07-29T17:43:24+10:00,validation
I00078927,Q006578,U01211,P00418,3,0,0,0,0,1,2026-07-29T17:43:38+10:00,validation
I00078928,Q006578,U01211,P00388,4,0,0,0,0,3,2026-07-29T17:43:33+10:00,validation
I00078929,Q006578,U01211,P00441,5,0,0,0,0,0,2026-07-29T17:43:44+10:00,validation
I00078930,Q006578,U01211,P00419,6,0,0,0,0,2,2026-07-29T17:44:09+10:00,validation
I00078931,Q006578,U01211,P00478,7,0,0,0,0,1,2026-07-29T17:44:13+10:00,validation
I00078932,Q006578,U01211,P00407,8,0,0,0,0,1,2026-07-29T17:44:29+10:00,validation
I00078933,Q006578,U01211,P00409,9,1,0,0,33.7,2,2026-07-29T17:44:32+10:00,validation
I00078934,Q006578,U01211,P00427,10,0,0,0,0,0,2026-07-29T17:44:31+10:00,validation
I00078935,Q006578,U01211,P00397,11,1,0,0,25.1,1,2026-07-29T17:44:25+10:00,validation
I00078936,Q006578,U01211,P00465,12,1,0,0,13.3,0,2026-07-29T17:44:43+10:00,validation
I00078937,Q006579,U00491,P00161,1,1,0,0,75.6,3,2026-07-29T18:15:20+10:00,validation
I00078938,Q006579,U00491,P00203,2,0,0,0,0,1,2026-07-29T18:15:50+10:00,validation
I00078939,Q006579,U00491,P00202,3,0,0,0,0,2,2026-07-29T18:15:48+10:00,validation
I00078940,Q006579,U00491,P00142,4,0,0,0,0,1,2026-07-29T18:16:16+10:00,validation
I00078941,Q006579,U00491,P00132,5,0,0,0,0,0,2026-07-29T18:15:38+10:00,validation
I00078942,Q006579,U00491,P00156,6,0,0,0,0,0,2026-07-29T18:15:59+10:00,validation
I00078943,Q006579,U00491,P00170,7,0,0,0,0,0,2026-07-29T18:16:35+10:00,validation
I00078944,Q006579,U00491,P00145,8,0,0,0,0,1,2026-07-29T18:16:09+10:00,validation
I00078945,Q006579,U00491,P00127,9,0,0,0,0,0,2026-07-29T18:16:36+10:00,validation
I00078946,Q006579,U00491,P00151,10,0,0,0,0,2,2026-07-29T18:16:48+10:00,validation
I00078947,Q006579,U00491,P00229,11,0,0,0,0,0,2026-07-29T18:16:51+10:00,validation
I00078948,Q006579,U00491,P00225,12,0,0,0,0,0,2026-07-29T18:16:57+10:00,validation
I00078949,Q006580,U01740,P00224,1,1,1,0,39.7,2,2026-07-29T18:52:25+10:00,validation
I00078950,Q006580,U01740,P00124,2,0,0,0,0,2,2026-07-29T18:52:54+10:00,validation
I00078951,Q006580,U01740,P00222,3,0,0,0,0,2,2026-07-29T18:53:10+10:00,validation
I00078952,Q006580,U01740,P00220,4,1,0,0,31.2,1,2026-07-29T18:52:54+10:00,validation
I00078953,Q006580,U01740,P00234,5,0,0,0,0,0,2026-07-29T18:52:54+10:00,validation
I00078954,Q006580,U01740,P00210,6,1,1,1,66.2,3,2026-07-29T18:53:12+10:00,validation
I00078955,Q006580,U01740,P00146,7,0,0,0,0,0,2026-07-29T18:53:17+10:00,validation
I00078956,Q006580,U01740,P00226,8,0,0,0,0,2,2026-07-29T18:53:07+10:00,validation
I00078957,Q006580,U01740,P00233,9,0,0,0,0,1,2026-07-29T18:53:36+10:00,validation
I00078958,Q006580,U01740,P00147,10,1,0,0,9.2,0,2026-07-29T18:53:14+10:00,validation
I00078959,Q006580,U01740,P00160,11,1,0,0,49.2,2,2026-07-29T18:53:48+10:00,validation
I00078960,Q006580,U01740,P00165,12,0,0,0,0,1,2026-07-29T18:53:34+10:00,validation
I00078961,Q006581,U02379,P00241,1,0,0,0,0,1,2026-07-29T19:16:33+10:00,validation
I00078962,Q006581,U02379,P00259,2,1,1,0,45.7,1,2026-07-29T19:17:00+10:00,validation
I00078963,Q006581,U02379,P00314,3,0,0,0,0,1,2026-07-29T19:16:48+10:00,validation
I00078964,Q006581,U02379,P00303,4,0,0,0,0,0,2026-07-29T19:16:28+10:00,validation
I00078965,Q006581,U02379,P00319,5,0,0,0,0,0,2026-07-29T19:16:59+10:00,validation
I00078966,Q006581,U02379,P00343,6,1,0,0,9.4,1,2026-07-29T19:17:28+10:00,validation
I00078967,Q006581,U02379,P00335,7,0,0,0,0,0,2026-07-29T19:17:01+10:00,validation
I00078968,Q006581,U02379,P00298,8,0,0,0,0,0,2026-07-29T19:17:06+10:00,validation
I00078969,Q006581,U02379,P00300,9,0,0,0,0,0,2026-07-29T19:17:10+10:00,validation
I00078970,Q006581,U02379,P00317,10,1,0,0,20.9,1,2026-07-29T19:17:38+10:00,validation
I00078971,Q006581,U02379,P00266,11,0,0,0,0,1,2026-07-29T19:17:34+10:00,validation
I00078972,Q006581,U02379,P00297,12,0,0,0,0,0,2026-07-29T19:17:51+10:00,validation
I00078973,Q006582,U00190,P00254,1,0,0,0,0,1,2026-07-29T19:58:56+10:00,validation
I00078974,Q006582,U00190,P00321,2,1,0,0,61.5,3,2026-07-29T19:58:28+10:00,validation
I00078975,Q006582,U00190,P00242,3,0,0,0,0,1,2026-07-29T19:58:41+10:00,validation
I00078976,Q006582,U00190,P00292,4,1,1,0,70.6,3,2026-07-29T19:59:01+10:00,validation
I00078977,Q006582,U00190,P00337,5,0,0,0,0,3,2026-07-29T19:59:02+10:00,validation
I00078978,Q006582,U00190,P00309,6,1,1,0,69.7,3,2026-07-29T19:59:19+10:00,validation
I00078979,Q006582,U00190,P00251,7,0,0,0,0,2,2026-07-29T19:59:25+10:00,validation
I00078980,Q006582,U00190,P00317,8,1,1,1,60.1,3,2026-07-29T19:58:57+10:00,validation
I00078981,Q006582,U00190,P00264,9,1,0,0,70.2,3,2026-07-29T19:59:27+10:00,validation
I00078982,Q006582,U00190,P00341,10,1,0,0,25.9,1,2026-07-29T19:59:21+10:00,validation
I00078983,Q006582,U00190,P00288,11,1,1,1,57.6,3,2026-07-29T20:00:05+10:00,validation
I00078984,Q006582,U00190,P00269,12,1,0,0,47.3,3,2026-07-29T19:59:43+10:00,validation
I00078985,Q006583,U01101,P00276,1,1,0,0,43.5,3,2026-07-29T20:14:10+10:00,validation
I00078986,Q006583,U01101,P00323,2,0,0,0,0,2,2026-07-29T20:14:43+10:00,validation
I00078987,Q006583,U01101,P00310,3,1,0,0,53.2,2,2026-07-29T20:14:40+10:00,validation
I00078988,Q006583,U01101,P00343,4,0,0,0,0,1,2026-07-29T20:14:47+10:00,validation
I00078989,Q006583,U01101,P00338,5,1,1,0,49.6,3,2026-07-29T20:14:53+10:00,validation
I00078990,Q006583,U01101,P00317,6,1,0,0,55.5,3,2026-07-29T20:15:21+10:00,validation
I00078991,Q006583,U01101,P00360,7,1,0,0,38.2,2,2026-07-29T20:14:51+10:00,validation
I00078992,Q006583,U01101,P00284,8,1,0,0,72.0,3,2026-07-29T20:15:16+10:00,validation
I00078993,Q006583,U01101,P00328,9,0,0,0,0,3,2026-07-29T20:15:50+10:00,validation
I00078994,Q006583,U01101,P00288,10,1,1,0,61.1,3,2026-07-29T20:15:27+10:00,validation
I00078995,Q006583,U01101,P00269,11,1,1,1,58.4,3,2026-07-29T20:15:46+10:00,validation
I00078996,Q006583,U01101,P00296,12,1,0,0,58.8,3,2026-07-29T20:16:02+10:00,validation
I00078997,Q006584,U01528,P00125,1,1,0,0,40.1,1,2026-07-29T20:52:57+10:00,validation
I00078998,Q006584,U01528,P00137,2,0,0,0,0,0,2026-07-29T20:52:48+10:00,validation
I00078999,Q006584,U01528,P00124,3,0,0,0,0,1,2026-07-29T20:53:08+10:00,validation
I00079000,Q006584,U01528,P00129,4,0,0,0,0,0,2026-07-29T20:53:13+10:00,validation
I00079001,Q006584,U01528,P00226,5,1,0,0,28.9,1,2026-07-29T20:52:57+10:00,validation
I00079002,Q006584,U01528,P00181,6,0,0,0,0,1,2026-07-29T20:53:03+10:00,validation
I00079003,Q006584,U01528,P00210,7,0,0,0,0,1,2026-07-29T20:52:59+10:00,validation
I00079004,Q006584,U01528,P00132,8,0,0,0,0,0,2026-07-29T20:53:44+10:00,validation
I00079005,Q006584,U01528,P00195,9,0,0,0,0,1,2026-07-29T20:53:26+10:00,validation
I00079006,Q006584,U01528,P00239,10,1,0,0,29.4,1,2026-07-29T20:53:16+10:00,validation
I00079007,Q006584,U01528,P00237,11,0,0,0,0,0,2026-07-29T20:53:20+10:00,validation
I00079008,Q006584,U01528,P00229,12,0,0,0,0,0,2026-07-29T20:53:46+10:00,validation
I00079009,Q006585,U00247,P00345,1,1,0,0,61.7,3,2026-07-29T21:26:32+10:00,validation
I00079010,Q006585,U00247,P00315,2,1,1,0,72.4,3,2026-07-29T21:26:51+10:00,validation
I00079011,Q006585,U00247,P00358,3,0,0,0,0,2,2026-07-29T21:26:23+10:00,validation
I00079012,Q006585,U00247,P00332,4,0,0,0,0,3,2026-07-29T21:26:28+10:00,validation
I00079013,Q006585,U00247,P00309,5,1,0,0,44.7,3,2026-07-29T21:26:59+10:00,validation
I00079014,Q006585,U00247,P00334,6,1,0,0,48.1,2,2026-07-29T21:26:51+10:00,validation
I00079015,Q006585,U00247,P00250,7,1,0,0,34.9,2,2026-07-29T21:26:49+10:00,validation
I00079016,Q006585,U00247,P00311,8,1,1,0,39.5,2,2026-07-29T21:27:22+10:00,validation
I00079017,Q006585,U00247,P00320,9,0,0,0,0,3,2026-07-29T21:27:24+10:00,validation
I00079018,Q006585,U00247,P00280,10,1,1,0,51.6,2,2026-07-29T21:27:13+10:00,validation
I00079019,Q006585,U00247,P00283,11,1,0,0,40.8,2,2026-07-29T21:27:24+10:00,validation
I00079020,Q006585,U00247,P00327,12,0,0,0,0,3,2026-07-29T21:28:07+10:00,validation
I00079021,Q006586,U00516,P00154,1,1,0,0,54.3,3,2026-07-29T21:50:16+10:00,validation
I00079022,Q006586,U00516,P00187,2,0,0,0,0,1,2026-07-29T21:50:56+10:00,validation
I00079023,Q006586,U00516,P00192,3,1,0,0,57.4,3,2026-07-29T21:50:52+10:00,validation
I00079024,Q006586,U00516,P00172,4,0,0,0,0,3,2026-07-29T21:50:55+10:00,validation
I00079025,Q006586,U00516,P00235,5,0,0,0,0,1,2026-07-29T21:51:00+10:00,validation
I00079026,Q006586,U00516,P00182,6,1,0,0,49.1,2,2026-07-29T21:51:23+10:00,validation
I00079027,Q006586,U00516,P00141,7,1,1,0,62.6,3,2026-07-29T21:51:20+10:00,validation
I00079028,Q006586,U00516,P00132,8,1,0,0,46.0,2,2026-07-29T21:51:07+10:00,validation
I00079029,Q006586,U00516,P00164,9,1,0,0,59.5,3,2026-07-29T21:51:08+10:00,validation
I00079030,Q006586,U00516,P00156,10,0,0,0,0,2,2026-07-29T21:51:35+10:00,validation
I00079031,Q006586,U00516,P00128,11,0,0,0,0,3,2026-07-29T21:51:49+10:00,validation
I00079032,Q006586,U00516,P00190,12,1,0,0,58.2,3,2026-07-29T21:51:56+10:00,validation
I00079033,Q006587,U00830,P00073,1,1,0,0,51.5,3,2026-07-29T22:17:43+10:00,validation
I00079034,Q006587,U00830,P00027,2,1,0,0,60.0,3,2026-07-29T22:17:14+10:00,validation
I00079035,Q006587,U00830,P00051,3,1,0,0,57.4,3,2026-07-29T22:17:24+10:00,validation
I00079036,Q006587,U00830,P00080,4,0,0,0,0,2,2026-07-29T22:17:55+10:00,validation
I00079037,Q006587,U00830,P00056,5,1,0,0,36.6,2,2026-07-29T22:18:02+10:00,validation
I00079038,Q006587,U00830,P00026,6,1,0,0,70.2,3,2026-07-29T22:18:22+10:00,validation
I00079039,Q006587,U00830,P00030,7,0,0,0,0,1,2026-07-29T22:18:02+10:00,validation
I00079040,Q006587,U00830,P00099,8,0,0,0,0,1,2026-07-29T22:18:21+10:00,validation
I00079041,Q006587,U00830,P00058,9,0,0,0,0,2,2026-07-29T22:18:27+10:00,validation
I00079042,Q006587,U00830,P00074,10,1,0,0,43.4,2,2026-07-29T22:18:10+10:00,validation
I00079043,Q006587,U00830,P00061,11,0,0,0,0,1,2026-07-29T22:18:51+10:00,validation
I00079044,Q006587,U00830,P00045,12,0,0,0,0,1,2026-07-29T22:18:49+10:00,validation
I00079045,Q006588,U01030,P00223,1,1,0,0,40.1,2,2026-07-29T22:49:28+10:00,validation
I00079046,Q006588,U01030,P00208,2,1,0,0,42.5,2,2026-07-29T22:49:52+10:00,validation
I00079047,Q006588,U01030,P00145,3,0,0,0,0,1,2026-07-29T22:49:38+10:00,validation
I00079048,Q006588,U01030,P00200,4,0,0,0,0,3,2026-07-29T22:50:18+10:00,validation
I00079049,Q006588,U01030,P00172,5,1,0,0,69.4,3,2026-07-29T22:50:23+10:00,validation
I00079050,Q006588,U01030,P00162,6,1,0,0,60.6,3,2026-07-29T22:50:12+10:00,validation
I00079051,Q006588,U01030,P00126,7,0,0,0,0,1,2026-07-29T22:50:10+10:00,validation
I00079052,Q006588,U01030,P00188,8,0,0,0,0,1,2026-07-29T22:50:16+10:00,validation
I00079053,Q006588,U01030,P00191,9,1,0,0,53.9,3,2026-07-29T22:50:35+10:00,validation
I00079054,Q006588,U01030,P00167,10,0,0,0,0,1,2026-07-29T22:50:31+10:00,validation
I00079055,Q006588,U01030,P00237,11,1,0,0,69.5,3,2026-07-29T22:50:25+10:00,validation
I00079056,Q006588,U01030,P00136,12,1,1,1,56.9,3,2026-07-29T22:50:43+10:00,validation
I00079057,Q006589,U00055,P00231,1,0,0,0,0,3,2026-07-29T23:16:34+10:00,validation
I00079058,Q006589,U00055,P00192,2,1,1,0,51.9,3,2026-07-29T23:16:37+10:00,validation
I00079059,Q006589,U00055,P00144,3,1,0,0,64.8,3,2026-07-29T23:16:56+10:00,validation
I00079060,Q006589,U00055,P00125,4,1,0,0,65.2,3,2026-07-29T23:16:46+10:00,validation
I00079061,Q006589,U00055,P00223,5,1,1,1,53.2,3,2026-07-29T23:17:12+10:00,validation
I00079062,Q006589,U00055,P00161,6,0,0,0,0,2,2026-07-29T23:16:52+10:00,validation
I00079063,Q006589,U00055,P00185,7,1,0,0,55.6,2,2026-07-29T23:17:20+10:00,validation
I00079064,Q006589,U00055,P00124,8,1,0,0,29.0,1,2026-07-29T23:17:32+10:00,validation
I00079065,Q006589,U00055,P00200,9,1,1,1,56.2,3,2026-07-29T23:17:30+10:00,validation
I00079066,Q006589,U00055,P00169,10,0,0,0,0,3,2026-07-29T23:17:18+10:00,validation
I00079067,Q006589,U00055,P00131,11,0,0,0,0,1,2026-07-29T23:17:44+10:00,validation
I00079068,Q006589,U00055,P00198,12,0,0,0,0,2,2026-07-29T23:18:06+10:00,validation
I00079069,Q006590,U01577,P00189,1,1,0,0,70.9,3,2026-07-29T23:59:19+10:00,validation
I00079070,Q006590,U01577,P00174,2,1,0,0,56.3,3,2026-07-29T23:59:56+10:00,validation
I00079071,Q006590,U01577,P00172,3,1,0,0,56.6,3,2026-07-29T23:59:32+10:00,validation
I00079072,Q006590,U01577,P00235,4,0,0,0,0,0,2026-07-30T00:00:10+10:00,validation
I00079073,Q006590,U01577,P00176,5,1,0,0,43.6,2,2026-07-29T23:59:54+10:00,validation
I00079074,Q006590,U01577,P00123,6,1,0,0,56.2,3,2026-07-30T00:00:00+10:00,validation
I00079075,Q006590,U01577,P00214,7,0,0,0,0,3,2026-07-29T23:59:53+10:00,validation
I00079076,Q006590,U01577,P00230,8,1,0,0,36.5,2,2026-07-30T00:00:41+10:00,validation
I00079077,Q006590,U01577,P00151,9,0,0,0,0,2,2026-07-30T00:00:33+10:00,validation
I00079078,Q006590,U01577,P00227,10,0,0,0,0,3,2026-07-30T00:00:43+10:00,validation
I00079079,Q006590,U01577,P00155,11,1,0,0,29.6,1,2026-07-30T00:00:39+10:00,validation
I00079080,Q006590,U01577,P00219,12,0,0,0,0,2,2026-07-30T00:00:52+10:00,validation
I00079081,Q006591,U02051,P00235,1,1,1,0,39.4,2,2026-07-30T00:19:43+10:00,validation
I00079082,Q006591,U02051,P00161,2,1,0,0,67.1,3,2026-07-30T00:19:34+10:00,validation
I00079083,Q006591,U02051,P00137,3,0,0,0,0,0,2026-07-30T00:20:10+10:00,validation
I00079084,Q006591,U02051,P00154,4,0,0,0,0,1,2026-07-30T00:19:53+10:00,validation
I00079085,Q006591,U02051,P00184,5,0,0,0,0,0,2026-07-30T00:19:37+10:00,validation
I00079086,Q006591,U02051,P00150,6,1,0,0,43.2,2,2026-07-30T00:20:21+10:00,validation
I00079087,Q006591,U02051,P00210,7,1,0,0,47.7,2,2026-07-30T00:20:15+10:00,validation
I00079088,Q006591,U02051,P00124,8,0,0,0,0,1,2026-07-30T00:20:34+10:00,validation
I00079089,Q006591,U02051,P00191,9,0,0,0,0,0,2026-07-30T00:20:11+10:00,validation
I00079090,Q006591,U02051,P00155,10,0,0,0,0,1,2026-07-30T00:20:14+10:00,validation
I00079091,Q006591,U02051,P00147,11,0,0,0,0,0,2026-07-30T00:20:28+10:00,validation
I00079092,Q006591,U02051,P00228,12,0,0,0,0,1,2026-07-30T00:20:33+10:00,validation
I00079093,Q006592,U02007,P00080,1,0,0,0,0,2,2026-07-30T00:59:34+10:00,validation
I00079094,Q006592,U02007,P00081,2,0,0,0,0,1,2026-07-30T00:59:38+10:00,validation
I00079095,Q006592,U02007,P00103,3,1,0,0,42.3,2,2026-07-30T01:00:05+10:00,validation
I00079096,Q006592,U02007,P00001,4,1,1,1,59.8,3,2026-07-30T01:00:06+10:00,validation
I00079097,Q006592,U02007,P00069,5,0,0,0,0,1,2026-07-30T01:00:25+10:00,validation
I00079098,Q006592,U02007,P00052,6,1,0,0,30.9,1,2026-07-30T00:59:57+10:00,validation
I00079099,Q006592,U02007,P00058,7,0,0,0,0,2,2026-07-30T01:00:23+10:00,validation
I00079100,Q006592,U02007,P00012,8,1,0,0,57.5,2,2026-07-30T01:00:39+10:00,validation
I00079101,Q006592,U02007,P00119,9,1,0,0,4.0,0,2026-07-30T01:00:07+10:00,validation
I00079102,Q006592,U02007,P00011,10,0,0,0,0,1,2026-07-30T01:00:12+10:00,validation
I00079103,Q006592,U02007,P00082,11,1,0,0,52.3,2,2026-07-30T01:00:24+10:00,validation
I00079104,Q006592,U02007,P00009,12,0,0,0,0,1,2026-07-30T01:01:01+10:00,validation
I00079105,Q006593,U01167,P00332,1,1,1,1,58.3,3,2026-07-30T01:13:51+10:00,validation
I00079106,Q006593,U01167,P00345,2,1,1,0,67.7,3,2026-07-30T01:13:17+10:00,validation
I00079107,Q006593,U01167,P00304,3,0,0,0,0,2,2026-07-30T01:13:22+10:00,validation
I00079108,Q006593,U01167,P00298,4,1,1,0,63.8,3,2026-07-30T01:13:47+10:00,validation
I00079109,Q006593,U01167,P00352,5,1,0,0,16.1,1,2026-07-30T01:13:54+10:00,validation
I00079110,Q006593,U01167,P00270,6,0,0,0,0,2,2026-07-30T01:14:31+10:00,validation
I00079111,Q006593,U01167,P00311,7,1,1,1,58.1,3,2026-07-30T01:14:24+10:00,validation
I00079112,Q006593,U01167,P00269,8,1,0,0,50.2,2,2026-07-30T01:14:25+10:00,validation
I00079113,Q006593,U01167,P00274,9,0,0,0,0,2,2026-07-30T01:14:39+10:00,validation
I00079114,Q006593,U01167,P00266,10,0,0,0,0,3,2026-07-30T01:14:41+10:00,validation
I00079115,Q006593,U01167,P00288,11,1,0,0,63.9,3,2026-07-30T01:14:34+10:00,validation
I00079116,Q006593,U01167,P00296,12,1,0,0,68.3,3,2026-07-30T01:15:08+10:00,validation
I00079117,Q006594,U00105,P00308,1,0,0,0,0,1,2026-07-30T01:54:49+10:00,validation
I00079118,Q006594,U00105,P00257,2,0,0,0,0,1,2026-07-30T01:54:42+10:00,validation
I00079119,Q006594,U00105,P00344,3,0,0,0,0,1,2026-07-30T01:55:11+10:00,validation
I00079120,Q006594,U00105,P00302,4,1,0,0,19.7,0,2026-07-30T01:54:32+10:00,validation
I00079121,Q006594,U00105,P00289,5,0,0,0,0,1,2026-07-30T01:55:10+10:00,validation
I00079122,Q006594,U00105,P00325,6,0,0,0,0,0,2026-07-30T01:55:32+10:00,validation
I00079123,Q006594,U00105,P00260,7,0,0,0,0,1,2026-07-30T01:55:09+10:00,validation
I00079124,Q006594,U00105,P00283,8,0,0,0,0,0,2026-07-30T01:55:46+10:00,validation
I00079125,Q006594,U00105,P00328,9,0,0,0,0,0,2026-07-30T01:55:41+10:00,validation
I00079126,Q006594,U00105,P00268,10,0,0,0,0,1,2026-07-30T01:55:28+10:00,validation
I00079127,Q006594,U00105,P00305,11,1,0,0,23.6,0,2026-07-30T01:55:23+10:00,validation
I00079128,Q006594,U00105,P00297,12,0,0,0,0,0,2026-07-30T01:55:37+10:00,validation
I00079129,Q006595,U02238,P00515,1,1,1,0,64.8,3,2026-07-30T02:16:43+10:00,validation
I00079130,Q006595,U02238,P00557,2,0,0,0,0,1,2026-07-30T02:16:50+10:00,validation
I00079131,Q006595,U02238,P00503,3,0,0,0,0,3,2026-07-30T02:16:58+10:00,validation
I00079132,Q006595,U02238,P00508,4,1,0,0,45.9,3,2026-07-30T02:16:32+10:00,validation
I00079133,Q006595,U02238,P00564,5,0,0,0,0,1,2026-07-30T02:17:19+10:00,validation
I00079134,Q006595,U02238,P00585,6,1,1,0,59.8,3,2026-07-30T02:16:45+10:00,validation
I00079135,Q006595,U02238,P00507,7,1,1,1,65.5,3,2026-07-30T02:17:35+10:00,validation
I00079136,Q006595,U02238,P00594,8,1,0,0,52.0,3,2026-07-30T02:17:25+10:00,validation
I00079137,Q006595,U02238,P00598,9,1,0,0,33.5,1,2026-07-30T02:17:28+10:00,validation
I00079138,Q006595,U02238,P00502,10,1,0,0,56.4,3,2026-07-30T02:17:46+10:00,validation
I00079139,Q006595,U02238,P00524,11,1,0,0,49.1,3,2026-07-30T02:17:18+10:00,validation
I00079140,Q006595,U02238,P00485,12,0,0,0,0,3,2026-07-30T02:17:28+10:00,validation
I00079141,Q006596,U01013,P00567,1,0,0,0,0,1,2026-07-30T02:44:15+10:00,validation
I00079142,Q006596,U01013,P00501,2,1,0,0,48.5,2,2026-07-30T02:44:38+10:00,validation
I00079143,Q006596,U01013,P00600,3,1,1,0,60.5,3,2026-07-30T02:45:10+10:00,validation
I00079144,Q006596,U01013,P00515,4,1,1,1,67.5,3,2026-07-30T02:44:47+10:00,validation
I00079145,Q006596,U01013,P00523,5,0,0,0,0,1,2026-07-30T02:44:59+10:00,validation
I00079146,Q006596,U01013,P00590,6,1,0,0,63.2,3,2026-07-30T02:44:45+10:00,validation
I00079147,Q006596,U01013,P00516,7,0,0,0,0,2,2026-07-30T02:45:32+10:00,validation
I00079148,Q006596,U01013,P00583,8,0,0,0,0,3,2026-07-30T02:45:05+10:00,validation
I00079149,Q006596,U01013,P00545,9,1,1,0,47.8,2,2026-07-30T02:45:05+10:00,validation
I00079150,Q006596,U01013,P00541,10,1,0,0,55.5,3,2026-07-30T02:45:32+10:00,validation
I00079151,Q006596,U01013,P00563,11,0,0,0,0,3,2026-07-30T02:45:39+10:00,validation
I00079152,Q006596,U01013,P00492,12,0,0,0,0,1,2026-07-30T02:45:46+10:00,validation
I00079153,Q006597,U01438,P00413,1,0,0,0,0,2,2026-07-30T03:19:09+10:00,validation
I00079154,Q006597,U01438,P00444,2,0,0,0,0,1,2026-07-30T03:19:16+10:00,validation
I00079155,Q006597,U01438,P00401,3,1,1,0,41.7,2,2026-07-30T03:20:05+10:00,validation
I00079156,Q006597,U01438,P00423,4,0,0,0,0,1,2026-07-30T03:19:55+10:00,validation
I00079157,Q006597,U01438,P00420,5,0,0,0,0,2,2026-07-30T03:20:02+10:00,validation
I00079158,Q006597,U01438,P00387,6,0,0,0,0,1,2026-07-30T03:19:51+10:00,validation
I00079159,Q006597,U01438,P00363,7,0,0,0,0,0,2026-07-30T03:20:24+10:00,validation
I00079160,Q006597,U01438,P00419,8,1,0,0,40.1,2,2026-07-30T03:20:27+10:00,validation
I00079161,Q006597,U01438,P00456,9,1,0,0,26.2,1,2026-07-30T03:20:04+10:00,validation
I00079162,Q006597,U01438,P00460,10,1,0,0,52.5,2,2026-07-30T03:20:33+10:00,validation
I00079163,Q006597,U01438,P00367,11,0,0,0,0,1,2026-07-30T03:20:32+10:00,validation
