user_id,age_group,city_tier,price_sensitivity,preferred_brand,preferred_category,primary_use_case,created_at
U01863,18-24,一线,0.9307,云驰,智能手机,编程开发,2026-06-30T09:00:00+10:00
U01864,25-34,二线,0.1853,森屿,笔记本电脑,编程开发,2025-02-19T09:00:00+10:00
U01865,25-34,一线,0.1032,玄甲,智能手机,差旅通勤,2026-03-28T09:00:00+10:00
U01866,25-34,三线及以下,0.5212,岚川,头戴耳机,学习办公,2024-08-16T09:00:00+10:00
U01867,18-24,一线,0.5873,星云,键鼠套装,内容创作,2024-08-11T09:00:00+10:00
U01868,25-34,一线,0.5479,矩阵,头戴耳机,内容创作,2025-01-16T09:00:00+10:00
U01869,35-44,二线,0.618,星云,头戴耳机,内容创作,2024-11-17T09:00:00+10:00
U01870,25-34,一线,0.5407,澄光,显示器,差旅通勤,2025-04-11T09:00:00+10:00
U01871,18-24,一线,0.5958,矩阵,平板电脑,内容创作,2025-01-22T09:00:00+10:00
U01872,18-24,二线,0.9592,星云,智能手机,学习办公,2026-03-06T09:00:00+10:00
U01873,25-34,二线,0.5021,矩阵,头戴耳机,学习办公,2025-12-28T09:00:00+10:00
U01874,18-24,新一线,0.4016,矩阵,智能手机,影音娱乐,2026-07-25T09:00:00+10:00
U01875,35-44,二线,0.7424,云驰,平板电脑,差旅通勤,2024-12-02T09:00:00+10:00
U01876,18-24,一线,0.1346,星云,头戴耳机,编程开发,2025-12-31T09:00:00+10:00
U01877,25-34,一线,0.3356,矩阵,显示器,学习办公,2024-09-13T09:00:00+10:00
U01878,45+,二线,0.3389,星云,键鼠套装,学习办公,2025-03-31T09:00:00+10:00
U01879,18-24,一线,0.577,玄甲,显示器,内容创作,2025-01-04T09:00:00+10:00
U01880,35-44,新一线,0.6128,矩阵,头戴耳机,差旅通勤,2025-12-09T09:00:00+10:00
U01881,25-34,新一线,0.3572,星云,笔记本电脑,编程开发,2026-03-12T09:00:00+10:00
U01882,18-24,一线,0.7568,星云,平板电脑,内容创作,2025-04-12T09:00:00+10:00
U01883,45+,一线,0.9457,云驰,头戴耳机,学习办公,2024-07-20T09:00:00+10:00
U01884,35-44,三线及以下,0.5585,玄甲,笔记本电脑,影音娱乐,2024-10-25T09:00:00+10:00
U01885,25-34,新一线,0.3974,森屿,笔记本电脑,学习办公,2025-07-25T09:00:00+10:00
U01886,35-44,一线,0.7577,森屿,平板电脑,内容创作,2025-09-27T09:00:00+10:00
U01887,18-24,二线,0.0716,森屿,智能手机,差旅通勤,2026-01-24T09:00:00+10:00
U01888,25-34,一线,0.8404,森屿,笔记本电脑,学习办公,2025-12-15T09:00:00+10:00
U01889,18-24,二线,0.7972,岚川,平板电脑,编程开发,2024-10-20T09:00:00+10:00
U01890,35-44,三线及以下,0.8442,矩阵,头戴耳机,编程开发,2026-01-19T09:00:00+10:00
U01891,25-34,新一线,0.8038,森屿,键鼠套装,差旅通勤,2025-12-19T09:00:00+10:00
U01892,18-24,三线及以下,0.22,矩阵,智能手机,轻度游戏,2024-05-15T09:00:00+10:00
U01893,18-24,二线,0.754,矩阵,笔记本电脑,差旅通勤,2026-06-15T09:00:00+10:00
U01894,25-34,一线,0.8061,澄光,键鼠套装,学习办公,2026-07-23T09:00:00+10:00
U01895,45+,三线及以下,0.8743,矩阵,头戴耳机,影音娱乐,2025-07-19T09:00:00+10:00
U01896,35-44,一线,0.836,岚川,平板电脑,内容创作,2026-04-20T09:00:00+10:00
U01897,25-34,三线及以下,0.8116,云驰,智能手机,差旅通勤,2025-09-07T09:00:00+10:00
U01898,35-44,二线,0.4802,岚川,显示器,轻度游戏,2024-10-30T09:00:00+10:00
U01899,35-44,三线及以下,0.711,澄光,显示器,内容创作,2024-06-20T09:00:00+10:00
U01900,18-24,一线,0.2059,玄甲,键鼠套装,差旅通勤,2025-10-10T09:00:00+10:00
U01901,18-24,新一线,0.1456,澄光,平板电脑,学习办公,2024-06-27T09:00:00+10:00
U01902,18-24,一线,0.2322,矩阵,智能手机,编程开发,2024-04-04T09:00:00+10:00
U01903,25-34,二线,0.2206,云驰,显示器,学习办公,2025-05-28T09:00:00+10:00
U01904,18-24,二线,0.6597,极昼,平板电脑,轻度游戏,2025-08-25T09:00:00+10:00
U01905,35-44,二线,0.7819,澄光,笔记本电脑,内容创作,2026-02-18T09:00:00+10:00
U01906,18-24,二线,0.6589,极昼,智能手机,编程开发,2024-10-22T09:00:00+10:00
U01907,25-34,一线,0.3431,森屿,笔记本电脑,学习办公,2024-04-30T09:00:00+10:00
U01908,25-34,新一线,0.7845,森屿,显示器,轻度游戏,2025-01-19T09:00:00+10:00
U01909,25-34,一线,0.6013,星云,平板电脑,内容创作,2026-07-08T09:00:00+10:00
U01910,25-34,一线,0.703,极昼,智能手机,内容创作,2025-03-09T09:00:00+10:00
U01911,35-44,新一线,0.4964,玄甲,笔记本电脑,内容创作,2026-06-01T09:00:00+10:00
U01912,18-24,新一线,0.8879,极昼,键鼠套装,影音娱乐,2026-03-21T09:00:00+10:00
U01913,35-44,一线,0.3447,玄甲,笔记本电脑,学习办公,2024-11-30T09:00:00+10:00
U01914,25-34,二线,0.4897,森屿,智能手机,学习办公,2025-11-02T09:00:00+10:00
U01915,18-24,一线,0.3876,澄光,键鼠套装,学习办公,2026-03-20T09:00:00+10:00
U01916,45+,新一线,0.1894,星云,键鼠套装,编程开发,2024-07-05T09:00:00+10:00
U01917,25-34,新一线,0.3152,矩阵,显示器,影音娱乐,2025-11-02T09:00:00+10:00
U01918,35-44,三线及以下,0.5529,云驰,平板电脑,轻度游戏,2024-06-25T09:00:00+10:00
U01919,35-44,二线,0.695,矩阵,笔记本电脑,影音娱乐,2024-07-04T09:00:00+10:00
U01920,35-44,三线及以下,0.1916,极昼,笔记本电脑,轻度游戏,2026-01-12T09:00:00+10:00
U01921,35-44,二线,0.4975,岚川,键鼠套装,编程开发,2024-06-04T09:00:00+10:00
U01922,18-24,二线,0.4416,极昼,平板电脑,差旅通勤,2024-09-16T09:00:00+10:00
U01923,18-24,一线,0.3223,玄甲,平板电脑,内容创作,2024-09-01T09:00:00+10:00
U01924,25-34,一线,0.3699,极昼,显示器,差旅通勤,2024-08-14T09:00:00+10:00
U01925,35-44,新一线,0.64,玄甲,笔记本电脑,内容创作,2026-07-20T09:00:00+10:00
U01926,25-34,二线,0.3759,澄光,显示器,内容创作,2025-01-17T09:00:00+10:00
U01927,25-34,新一线,0.5201,澄光,键鼠套装,差旅通勤,2026-02-05T09:00:00+10:00
U01928,18-24,新一线,0.7871,矩阵,头戴耳机,影音娱乐,2024-09-24T09:00:00+10:00
U01929,35-44,三线及以下,0.0933,玄甲,笔记本电脑,轻度游戏,2026-06-18T09:00:00+10:00
U01930,25-34,一线,0.2012,森屿,头戴耳机,内容创作,2026-03-27T09:00:00+10:00
U01931,25-34,新一线,0.7182,云驰,显示器,内容创作,2025-02-01T09:00:00+10:00
U01932,18-24,一线,0.4481,星云,显示器,编程开发,2024-12-25T09:00:00+10:00
U01933,18-24,新一线,0.1947,澄光,智能手机,内容创作,2024-04-01T09:00:00+10:00
U01934,25-34,一线,0.4034,森屿,笔记本电脑,影音娱乐,2025-04-25T09:00:00+10:00
U01935,18-24,三线及以下,0.5576,星云,显示器,编程开发,2024-11-02T09:00:00+10:00
U01936,25-34,三线及以下,0.4618,极昼,头戴耳机,内容创作,2025-04-02T09:00:00+10:00
U01937,18-24,二线,0.2885,森屿,键鼠套装,学习办公,2026-05-09T09:00:00+10:00
U01938,25-34,新一线,0.7829,星云,智能手机,编程开发,2025-01-05T09:00:00+10:00
U01939,45+,新一线,0.7309,岚川,智能手机,编程开发,2026-01-30T09:00:00+10:00
U01940,18-24,二线,0.5147,澄光,智能手机,轻度游戏,2025-08-13T09:00:00+10:00
U01941,25-34,三线及以下,0.4347,玄甲,键鼠套装,编程开发,2024-03-18T09:00:00+10:00
U01942,25-34,一线,0.5359,云驰,笔记本电脑,编程开发,2025-10-31T09:00:00+10:00
U01943,18-24,新一线,0.5108,矩阵,头戴耳机,差旅通勤,2026-04-12T09:00:00+10:00
U01944,35-44,二线,0.2964,星云,笔记本电脑,影音娱乐,2025-03-11T09:00:00+10:00
U01945,18-24,新一线,0.6117,云驰,智能手机,影音娱乐,2026-04-05T09:00:00+10:00
U01946,25-34,新一线,0.3076,星云,笔记本电脑,编程开发,2024-09-17T09:00:00+10:00
U01947,25-34,新一线,0.2445,矩阵,智能手机,轻度游戏,2025-02-04T09:00:00+10:00
U01948,35-44,一线,0.8689,矩阵,智能手机,编程开发,2025-05-18T09:00:00+10:00
U01949,25-34,一线,0.7497,星云,笔记本电脑,轻度游戏,2025-04-05T09:00:00+10:00
U01950,25-34,一线,0.6007,极昼,智能手机,差旅通勤,2024-09-25T09:00:00+10:00
U01951,35-44,三线及以下,0.6577,岚川,智能手机,差旅通勤,2024-08-17T09:00:00+10:00
U01952,18-24,一线,0.4444,云驰,智能手机,轻度游戏,2025-01-02T09:00:00+10:00
U01953,18-24,一线,0.1318,矩阵,显示器,影音娱乐,2026-01-27T09:00:00+10:00
U01954,35-44,二线,0.4035,岚川,键鼠套装,内容创作,2025-10-21T09:00:00+10:00
U01955,35-44,三线及以下,0.5509,矩阵,显示器,内容创作,2026-03-28T09:00:00+10:00
U01956,25-34,新一线,0.7304,岚川,智能手机,学习办公,2024-10-02T09:00:00+10:00
U01957,18-24,一线,0.3817,极昼,笔记本电脑,轻度游戏,2026-01-03T09:00:00+10:00
U01958,25-34,三线及以下,0.2212,云驰,智能手机,学习办公,2025-10-29T09:00:00+10:00
U01959,45+,二线,0.4002,森屿,笔记本电脑,轻度游戏,2025-07-24T09:00:00+10:00
U01960,18-24,二线,0.6448,星云,键鼠套装,学习办公,2025-09-23T09:00:00+10:00
U01961,25-34,一线,0.6462,澄光,键鼠套装,内容创作,2026-04-20T09:00:00+10:00
U01962,25-34,一线,0.2309,极昼,智能手机,差旅通勤,2025-09-07T09:00:00+10:00
U01963,18-24,二线,0.1388,玄甲,笔记本电脑,轻度游戏,2026-03-25T09:00:00+10:00
U01964,25-34,一线,0.1239,澄光,显示器,内容创作,2025-12-13T09:00:00+10:00
U01965,18-24,新一线,0.256,星云,显示器,内容创作,2024-12-29T09:00:00+10:00
U01966,35-44,三线及以下,0.3292,极昼,笔记本电脑,内容创作,2026-04-17T09:00:00+10:00
U01967,35-44,一线,0.6328,矩阵,键鼠套装,轻度游戏,2024-10-21T09:00:00+10:00
U01968,18-24,新一线,0.8631,澄光,键鼠套装,学习办公,2025-03-17T09:00:00+10:00
U01969,45+,二线,0.7211,云驰,键鼠套装,内容创作,2026-01-30T09:00:00+10:00
U01970,45+,新一线,0.5101,极昼,显示器,影音娱乐,2025-03-10T09:00:00+10:00
U01971,18-24,一线,0.7546,云驰,头戴耳机,学习办公,2026-05-15T09:00:00+10:00
U01972,18-24,一线,0.271,极昼,头戴耳机,轻度游戏,2025-05-08T09:00:00+10:00
U01973,18-24,三线及以下,0.3653,极昼,智能手机,学习办公,2025-11-22T09:00:00+10:00
U01974,35-44,新一线,0.2827,极昼,显示器,编程开发,2025-10-11T09:00:00+10:00
U01975,25-34,二线,0.6551,云驰,笔记本电脑,内容创作,2024-11-15T09:00:00+10:00
U01976,25-34,一线,0.6818,森屿,平板电脑,编程开发,2024-05-29T09:00:00+10:00
U01977,25-34,新一线,0.4275,极昼,智能手机,编程开发,2024-11-08T09:00:00+10:00
U01978,25-34,三线及以下,0.2438,极昼,显示器,内容创作,2024-11-05T09:00:00+10:00
U01979,25-34,二线,0.7263,岚川,笔记本电脑,编程开发,2024-10-25T09:00:00+10:00
U01980,18-24,一线,0.3327,矩阵,笔记本电脑,轻度游戏,2026-03-16T09:00:00+10:00
U01981,25-34,三线及以下,0.511,森屿,笔记本电脑,轻度游戏,2025-09-30T09:00:00+10:00
U01982,18-24,二线,0.5943,矩阵,笔记本电脑,编程开发,2026-02-25T09:00:00+10:00
U01983,18-24,新一线,0.6216,矩阵,平板电脑,内容创作,2026-05-14T09:00:00+10:00
U01984,25-34,二线,0.7084,森屿,头戴耳机,内容创作,2025-10-25T09:00:00+10:00
U01985,25-34,三线及以下,0.0875,澄光,键鼠套装,编程开发,2026-02-23T09:00:00+10:00
U01986,45+,新一线,0.4178,极昼,智能手机,差旅通勤,2025-11-24T09:00:00+10:00
U01987,18-24,一线,0.784,极昼,头戴耳机,学习办公,2025-10-20T09:00:00+10:00
U01988,18-24,一线,0.947,星云,头戴耳机,内容创作,2024-11-16T09:00:00+10:00
U01989,45+,一线,0.4687,岚川,显示器,编程开发,2026-07-23T09:00:00+10:00
U01990,18-24,新一线,0.6053,云驰,笔记本电脑,内容创作,2026-05-02T09:00:00+10:00
U01991,18-24,二线,0.7293,澄光,智能手机,轻度游戏,2024-11-25T09:00:00+10:00
U01992,35-44,三线及以下,0.9469,岚川,键鼠套装,编程开发,2024-03-22T09:00:00+10:00
U01993,35-44,新一线,0.0897,云驰,显示器,影音娱乐,2026-02-15T09:00:00+10:00
U01994,35-44,新一线,0.4043,森屿,头戴耳机,轻度游戏,2025-02-14T09:00:00+10:00
U01995,18-24,新一线,0.6147,云驰,智能手机,影音娱乐,2024-12-11T09:00:00+10:00
U01996,25-34,新一线,0.4558,极昼,头戴耳机,学习办公,2026-05-31T09:00:00+10:00
U01997,35-44,三线及以下,0.775,岚川,显示器,内容创作,2025-05-05T09:00:00+10:00
U01998,18-24,二线,0.3026,矩阵,笔记本电脑,轻度游戏,2024-10-27T09:00:00+10:00
U01999,35-44,二线,0.4314,岚川,显示器,学习办公,2026-03-28T09:00:00+10:00
U02000,25-34,二线,0.9294,澄光,笔记本电脑,影音娱乐,2026-03-05T09:00:00+10:00
U02001,35-44,二线,0.6692,森屿,键鼠套装,差旅通勤,2024-06-12T09:00:00+10:00
U02002,25-34,二线,0.4297,星云,智能手机,轻度游戏,2024-05-14T09:00:00+10:00
U02003,18-24,新一线,0.4051,星云,平板电脑,轻度游戏,2025-10-20T09:00:00+10:00
U02004,25-34,二线,0.4564,玄甲,智能手机,影音娱乐,2024-05-06T09:00:00+10:00
U02005,18-24,新一线,0.4803,澄光,头戴耳机,学习办公,2026-02-13T09:00:00+10:00
U02006,18-24,三线及以下,0.7961,云驰,显示器,差旅通勤,2025-05-01T09:00:00+10:00
U02007,25-34,二线,0.6292,岚川,智能手机,差旅通勤,2025-11-01T09:00:00+10:00
U02008,25-34,新一线,0.6817,澄光,键鼠套装,轻度游戏,2025-01-12T09:00:00+10:00
U02009,35-44,新一线,0.3748,矩阵,笔记本电脑,学习办公,2025-07-26T09:00:00+10:00
U02010,18-24,二线,0.5323,矩阵,笔记本电脑,学习办公,2025-02-05T09:00:00+10:00
U02011,25-34,一线,0.8189,云驰,智能手机,差旅通勤,2025-06-26T09:00:00+10:00
U02012,35-44,新一线,0.3396,澄光,智能手机,轻度游戏,2024-04-07T09:00:00+10:00
U02013,25-34,二线,0.6049,云驰,笔记本电脑,差旅通勤,2025-01-17T09:00:00+10:00
U02014,25-34,二线,0.3293,云驰,头戴耳机,影音娱乐,2025-03-10T09:00:00+10:00
U02015,18-24,一线,0.6055,澄光,平板电脑,差旅通勤,2025-07-14T09:00:00+10:00
U02016,18-24,二线,0.7749,玄甲,头戴耳机,轻度游戏,2025-08-22T09:00:00+10:00
U02017,35-44,二线,0.3594,极昼,头戴耳机,编程开发,2026-07-29T09:00:00+10:00
U02018,25-34,一线,0.7276,澄光,显示器,差旅通勤,2025-04-03T09:00:00+10:00
U02019,35-44,新一线,0.5787,矩阵,头戴耳机,学习办公,2026-04-20T09:00:00+10:00
U02020,18-24,一线,0.552,岚川,智能手机,编程开发,2026-04-08T09:00:00+10:00
U02021,25-34,一线,0.2914,极昼,键鼠套装,内容创作,2025-08-22T09:00:00+10:00
U02022,25-34,二线,0.7041,极昼,平板电脑,轻度游戏,2025-06-22T09:00:00+10:00
U02023,25-34,三线及以下,0.8804,极昼,头戴耳机,内容创作,2024-12-06T09:00:00+10:00
U02024,35-44,新一线,0.6936,矩阵,头戴耳机,影音娱乐,2025-07-30T09:00:00+10:00
U02025,18-24,二线,0.8601,极昼,头戴耳机,差旅通勤,2025-08-13T09:00:00+10:00
U02026,25-34,二线,0.7147,星云,笔记本电脑,轻度游戏,2025-12-09T09:00:00+10:00
U02027,35-44,三线及以下,0.397,森屿,平板电脑,学习办公,2025-01-11T09:00:00+10:00
U02028,25-34,一线,0.1381,森屿,头戴耳机,影音娱乐,2026-06-27T09:00:00+10:00
U02029,25-34,二线,0.2406,星云,键鼠套装,差旅通勤,2025-07-12T09:00:00+10:00
U02030,45+,二线,0.5845,矩阵,键鼠套装,学习办公,2024-07-15T09:00:00+10:00
U02031,35-44,一线,0.4425,矩阵,键鼠套装,差旅通勤,2026-02-17T09:00:00+10:00
U02032,25-34,三线及以下,0.735,星云,键鼠套装,学习办公,2025-10-02T09:00:00+10:00
U02033,25-34,新一线,0.4841,玄甲,显示器,内容创作,2025-09-22T09:00:00+10:00
U02034,45+,新一线,0.7761,岚川,键鼠套装,学习办公,2026-05-22T09:00:00+10:00
U02035,25-34,新一线,0.4107,云驰,显示器,影音娱乐,2024-04-14T09:00:00+10:00
U02036,18-24,新一线,0.4169,星云,键鼠套装,内容创作,2025-02-20T09:00:00+10:00
U02037,35-44,一线,0.6747,岚川,笔记本电脑,轻度游戏,2024-06-25T09:00:00+10:00
U02038,18-24,二线,0.8134,森屿,平板电脑,编程开发,2024-09-13T09:00:00+10:00
U02039,18-24,三线及以下,0.4822,澄光,键鼠套装,内容创作,2026-02-05T09:00:00+10:00
U02040,35-44,一线,0.671,澄光,键鼠套装,内容创作,2024-07-17T09:00:00+10:00
U02041,35-44,新一线,0.8972,极昼,平板电脑,影音娱乐,2024-12-15T09:00:00+10:00
U02042,35-44,三线及以下,0.1683,玄甲,头戴耳机,轻度游戏,2026-01-27T09:00:00+10:00
U02043,45+,二线,0.145,极昼,显示器,轻度游戏,2024-08-17T09:00:00+10:00
U02044,25-34,一线,0.1975,澄光,显示器,内容创作,2026-04-18T09:00:00+10:00
U02045,18-24,一线,0.9783,森屿,智能手机,编程开发,2025-07-24T09:00:00+10:00
U02046,35-44,一线,0.6606,极昼,智能手机,差旅通勤,2026-01-16T09:00:00+10:00
U02047,18-24,一线,0.5644,星云,显示器,差旅通勤,2025-11-28T09:00:00+10:00
U02048,25-34,二线,0.8915,岚川,智能手机,内容创作,2025-03-02T09:00:00+10:00
U02049,18-24,二线,0.3553,云驰,智能手机,学习办公,2026-03-11T09:00:00+10:00
U02050,18-24,二线,0.5567,玄甲,键鼠套装,编程开发,2024-05-20T09:00:00+10:00
U02051,35-44,二线,0.0538,星云,平板电脑,轻度游戏,2026-07-26T09:00:00+10:00
U02052,18-24,二线,0.4529,矩阵,智能手机,学习办公,2026-01-24T09:00:00+10:00
U02053,25-34,二线,0.198,澄光,键鼠套装,差旅通勤,2024-07-22T09:00:00+10:00
U02054,35-44,一线,0.4047,玄甲,键鼠套装,差旅通勤,2024-03-27T09:00:00+10:00
U02055,25-34,三线及以下,0.4778,玄甲,智能手机,影音娱乐,2026-05-31T09:00:00+10:00
U02056,25-34,新一线,0.2571,星云,键鼠套装,内容创作,2025-02-25T09:00:00+10:00
U02057,18-24,新一线,0.2669,星云,显示器,影音娱乐,2026-01-21T09:00:00+10:00
U02058,25-34,三线及以下,0.7012,岚川,智能手机,轻度游戏,2025-08-28T09:00:00+10:00
U02059,35-44,新一线,0.1855,玄甲,键鼠套装,编程开发,2026-03-12T09:00:00+10:00
U02060,18-24,一线,0.4136,澄光,显示器,学习办公,2025-04-05T09:00:00+10:00
U02061,25-34,二线,0.2706,矩阵,笔记本电脑,影音娱乐,2026-05-09T09:00:00+10:00
U02062,25-34,一线,0.5388,极昼,键鼠套装,内容创作,2026-07-12T09:00:00+10:00
U02063,35-44,一线,0.7148,云驰,平板电脑,编程开发,2025-05-29T09:00:00+10:00
U02064,25-34,二线,0.3757,澄光,笔记本电脑,轻度游戏,2025-01-01T09:00:00+10:00
U02065,35-44,三线及以下,0.8944,玄甲,显示器,编程开发,2024-07-15T09:00:00+10:00
U02066,25-34,三线及以下,0.8847,岚川,智能手机,学习办公,2024-07-15T09:00:00+10:00
U02067,18-24,三线及以下,0.5831,澄光,笔记本电脑,影音娱乐,2024-09-30T09:00:00+10:00
U02068,25-34,新一线,0.764,极昼,笔记本电脑,影音娱乐,2024-04-11T09:00:00+10:00
U02069,18-24,新一线,0.5321,星云,头戴耳机,内容创作,2024-07-20T09:00:00+10:00
U02070,18-24,一线,0.4825,矩阵,笔记本电脑,学习办公,2024-03-12T09:00:00+10:00
U02071,18-24,新一线,0.7935,澄光,智能手机,内容创作,2024-03-23T09:00:00+10:00
U02072,18-24,二线,0.6483,澄光,显示器,编程开发,2025-11-07T09:00:00+10:00
U02073,25-34,三线及以下,0.4457,云驰,平板电脑,内容创作,2024-09-18T09:00:00+10:00
U02074,35-44,三线及以下,0.3918,森屿,平板电脑,差旅通勤,2024-10-09T09:00:00+10:00
U02075,18-24,新一线,0.5066,矩阵,头戴耳机,影音娱乐,2025-01-11T09:00:00+10:00
U02076,35-44,一线,0.4557,岚川,平板电脑,差旅通勤,2025-02-11T09:00:00+10:00
U02077,18-24,二线,0.4092,云驰,显示器,差旅通勤,2024-12-30T09:00:00+10:00
U02078,25-34,一线,0.1135,玄甲,头戴耳机,内容创作,2025-07-18T09:00:00+10:00
U02079,25-34,三线及以下,0.4356,澄光,智能手机,编程开发,2025-04-17T09:00:00+10:00
U02080,45+,一线,0.7494,岚川,智能手机,轻度游戏,2024-05-02T09:00:00+10:00
U02081,25-34,新一线,0.5586,岚川,键鼠套装,学习办公,2024-07-02T09:00:00+10:00
U02082,25-34,一线,0.7196,森屿,键鼠套装,编程开发,2025-06-03T09:00:00+10:00
U02083,35-44,一线,0.7834,森屿,平板电脑,学习办公,2025-08-07T09:00:00+10:00
U02084,35-44,一线,0.7629,玄甲,显示器,编程开发,2024-11-03T09:00:00+10:00
U02085,45+,新一线,0.2133,矩阵,平板电脑,内容创作,2024-08-07T09:00:00+10:00
U02086,18-24,二线,0.2951,极昼,平板电脑,差旅通勤,2025-10-28T09:00:00+10:00
U02087,25-34,新一线,0.2273,玄甲,显示器,编程开发,2025-06-04T09:00:00+10:00
U02088,25-34,一线,0.1565,森屿,平板电脑,差旅通勤,2026-03-27T09:00:00+10:00
U02089,25-34,新一线,0.3624,云驰,头戴耳机,内容创作,2024-11-15T09:00:00+10:00
U02090,45+,新一线,0.6142,森屿,头戴耳机,轻度游戏,2024-08-10T09:00:00+10:00
U02091,25-34,二线,0.7629,玄甲,键鼠套装,轻度游戏,2025-08-09T09:00:00+10:00
U02092,18-24,一线,0.2835,极昼,笔记本电脑,影音娱乐,2026-05-09T09:00:00+10:00
U02093,35-44,三线及以下,0.7524,云驰,平板电脑,差旅通勤,2025-07-24T09:00:00+10:00
U02094,18-24,新一线,0.7442,云驰,键鼠套装,学习办公,2024-09-06T09:00:00+10:00
U02095,18-24,一线,0.5196,极昼,笔记本电脑,编程开发,2024-12-07T09:00:00+10:00
U02096,25-34,三线及以下,0.7839,矩阵,笔记本电脑,轻度游戏,2025-07-10T09:00:00+10:00
U02097,25-34,一线,0.3544,矩阵,键鼠套装,学习办公,2025-12-25T09:00:00+10:00
U02098,35-44,一线,0.6644,极昼,头戴耳机,内容创作,2024-11-23T09:00:00+10:00
U02099,25-34,新一线,0.6441,星云,智能手机,内容创作,2024-04-25T09:00:00+10:00
U02100,25-34,三线及以下,0.6896,矩阵,智能手机,学习办公,2025-08-11T09:00:00+10:00
U02101,35-44,一线,0.2444,云驰,头戴耳机,内容创作,2025-01-08T09:00:00+10:00
U02102,25-34,新一线,0.4344,云驰,头戴耳机,影音娱乐,2025-07-03T09:00:00+10:00
U02103,25-34,新一线,0.3894,极昼,平板电脑,内容创作,2025-09-17T09:00:00+10:00
U02104,18-24,一线,0.6713,云驰,头戴耳机,影音娱乐,2024-09-04T09:00:00+10:00
U02105,18-24,三线及以下,0.4072,澄光,笔记本电脑,编程开发,2024-12-17T09:00:00+10:00
U02106,45+,新一线,0.2504,矩阵,笔记本电脑,差旅通勤,2026-02-14T09:00:00+10:00
U02107,25-34,二线,0.8577,云驰,智能手机,编程开发,2024-09-13T09:00:00+10:00
U02108,45+,三线及以下,0.3192,矩阵,键鼠套装,轻度游戏,2024-08-04T09:00:00+10:00
U02109,18-24,新一线,0.4947,森屿,显示器,内容创作,2025-10-01T09:00:00+10:00
U02110,35-44,一线,0.1618,森屿,智能手机,学习办公,2026-03-15T09:00:00+10:00
U02111,25-34,二线,0.4715,云驰,键鼠套装,差旅通勤,2025-03-13T09:00:00+10:00
U02112,35-44,一线,0.8122,极昼,笔记本电脑,编程开发,2024-03-16T09:00:00+10:00
U02113,35-44,新一线,0.5867,澄光,头戴耳机,差旅通勤,2025-09-15T09:00:00+10:00
U02114,18-24,新一线,0.3277,星云,笔记本电脑,差旅通勤,2026-06-15T09:00:00+10:00
U02115,18-24,二线,0.5514,极昼,头戴耳机,影音娱乐,2025-12-22T09:00:00+10:00
U02116,18-24,二线,0.3996,星云,显示器,差旅通勤,2025-05-07T09:00:00+10:00
U02117,25-34,新一线,0.2273,极昼,笔记本电脑,编程开发,2025-01-20T09:00:00+10:00
U02118,25-34,一线,0.2401,玄甲,键鼠套装,编程开发,2026-04-24T09:00:00+10:00
U02119,25-34,一线,0.6973,森屿,显示器,轻度游戏,2026-03-22T09:00:00+10:00
U02120,35-44,三线及以下,0.7377,星云,键鼠套装,差旅通勤,2025-01-10T09:00:00+10:00
U02121,25-34,一线,0.6377,极昼,键鼠套装,影音娱乐,2025-01-30T09:00:00+10:00
U02122,35-44,二线,0.4352,矩阵,显示器,学习办公,2026-06-29T09:00:00+10:00
U02123,25-34,一线,0.7073,极昼,键鼠套装,差旅通勤,2025-01-17T09:00:00+10:00
U02124,35-44,二线,0.6008,岚川,智能手机,学习办公,2025-09-02T09:00:00+10:00
U02125,18-24,新一线,0.3517,星云,显示器,差旅通勤,2024-05-16T09:00:00+10:00
U02126,25-34,二线,0.5945,森屿,键鼠套装,差旅通勤,2025-10-02T09:00:00+10:00
U02127,25-34,一线,0.6428,玄甲,平板电脑,编程开发,2026-07-02T09:00:00+10:00
U02128,25-34,一线,0.2711,极昼,键鼠套装,轻度游戏,2024-07-23T09:00:00+10:00
U02129,18-24,新一线,0.6131,极昼,显示器,内容创作,2025-12-10T09:00:00+10:00
U02130,35-44,三线及以下,0.5402,玄甲,笔记本电脑,编程开发,2025-09-28T09:00:00+10:00
U02131,18-24,二线,0.739,玄甲,笔记本电脑,影音娱乐,2026-06-20T09:00:00+10:00
U02132,35-44,二线,0.3337,岚川,显示器,差旅通勤,2024-08-29T09:00:00+10:00
U02133,35-44,新一线,0.7904,云驰,智能手机,内容创作,2026-01-04T09:00:00+10:00
U02134,18-24,一线,0.8149,澄光,笔记本电脑,差旅通勤,2024-12-17T09:00:00+10:00
U02135,18-24,二线,0.5197,矩阵,智能手机,差旅通勤,2025-04-18T09:00:00+10:00
U02136,25-34,二线,0.573,星云,头戴耳机,编程开发,2025-03-10T09:00:00+10:00
U02137,18-24,二线,0.2516,澄光,显示器,编程开发,2024-10-20T09:00:00+10:00
U02138,35-44,一线,0.7948,云驰,笔记本电脑,差旅通勤,2025-02-01T09:00:00+10:00
U02139,25-34,三线及以下,0.2126,云驰,智能手机,编程开发,2025-08-13T09:00:00+10:00
U02140,35-44,一线,0.8309,岚川,平板电脑,轻度游戏,2026-07-02T09:00:00+10:00
U02141,18-24,新一线,0.3221,岚川,键鼠套装,学习办公,2026-07-03T09:00:00+10:00
U02142,18-24,一线,0.538,岚川,智能手机,影音娱乐,2024-07-24T09:00:00+10:00
