review_id,product_id,user_id,rating,review_text,helpful_votes,review_time
R003866,P00226,U00516,4,续航表现符合预期；连接稳定、续航持久、屏幕素质好方面体验较突出。,160,2025-12-25T09:00:00+10:00
R003867,P00094,U00931,4,屏幕观感不错；办公效率高、游戏体验稳定、续航持久方面体验较突出。,87,2024-11-12T09:00:00+10:00
R003868,P00515,U02128,4,屏幕观感不错；连接稳定、办公效率高、品质可靠方面体验较突出。,180,2025-06-29T09:00:00+10:00
R003869,P00239,U02317,3,整体满意，但仍有提升空间；性能流畅、连接稳定、轻便易携带方面体验较突出。,28,2026-01-04T09:00:00+10:00
R003870,P00129,U01855,5,续航表现符合预期；续航持久、拍照清晰、性能流畅方面体验较突出。,45,2025-08-15T09:00:00+10:00
R003871,P00065,U00011,5,做工扎实；续航持久、性能流畅、办公效率高方面体验较突出。,28,2026-07-04T09:00:00+10:00
R003872,P00096,U02434,4,续航表现符合预期；办公效率高、续航持久、性能流畅方面体验较突出。,133,2024-10-17T09:00:00+10:00
R003873,P00376,U01687,4,屏幕观感不错；品质可靠、连接稳定、续航持久方面体验较突出。,110,2025-08-30T09:00:00+10:00
R003874,P00372,U01318,5,连接稳定；连接稳定、品质可靠、续航持久方面体验较突出。,172,2025-09-04T09:00:00+10:00
R003875,P00620,U02397,4,做工扎实；品质可靠、连接稳定、游戏体验稳定方面体验较突出。,142,2024-12-22T09:00:00+10:00
R003876,P00230,U01964,4,性价比可以；连接稳定、屏幕素质好、拍照清晰方面体验较突出。,19,2025-04-15T09:00:00+10:00
R003877,P00044,U02002,4,做工扎实；屏幕素质好、办公效率高、续航持久方面体验较突出。,44,2025-07-07T09:00:00+10:00
R003878,P00139,U02376,3,整体满意，但仍有提升空间；连接稳定、性能流畅、拍照清晰方面体验较突出。,107,2025-05-04T09:00:00+10:00
R003879,P00307,U01896,5,续航表现符合预期；轻便易携带、性能流畅、音质和降噪好方面体验较突出。,162,2026-03-04T09:00:00+10:00
R003880,P00239,U00306,4,连接稳定；性能流畅、连接稳定、轻便易携带方面体验较突出。,34,2025-01-12T09:00:00+10:00
R003881,P00070,U02105,4,屏幕观感不错；性能流畅、办公效率高、轻便易携带方面体验较突出。,147,2026-01-10T09:00:00+10:00
R003882,P00362,U00264,5,连接稳定；品质可靠、连接稳定、音质和降噪好方面体验较突出。,93,2025-05-26T09:00:00+10:00
R003883,P00672,U02479,4,做工扎实；轻便易携带、品质可靠、连接稳定方面体验较突出。,163,2025-02-19T09:00:00+10:00
R003884,P00498,U00934,5,连接稳定；屏幕素质好、连接稳定、办公效率高方面体验较突出。,123,2025-11-27T09:00:00+10:00
R003885,P00347,U00754,3,整体满意，但仍有提升空间；性能流畅、屏幕素质好、轻便易携带方面体验较突出。,93,2025-07-01T09:00:00+10:00
R003886,P00259,U02448,5,性价比可以；屏幕素质好、续航持久、性能流畅方面体验较突出。,129,2025-08-18T09:00:00+10:00
R003887,P00543,U02082,4,续航表现符合预期；屏幕素质好、游戏体验稳定、连接稳定方面体验较突出。,47,2026-03-03T09:00:00+10:00
R003888,P00456,U00827,5,性价比可以；轻便易携带、音质和降噪好、连接稳定方面体验较突出。,41,2026-03-20T09:00:00+10:00
R003889,P00297,U01561,5,性价比可以；办公效率高、续航持久、轻便易携带方面体验较突出。,83,2025-05-07T09:00:00+10:00
R003890,P00261,U01645,5,续航表现符合预期；办公效率高、轻便易携带、音质和降噪好方面体验较突出。,57,2025-09-21T09:00:00+10:00
R003891,P00520,U00330,3,整体满意，但仍有提升空间；办公效率高、品质可靠、连接稳定方面体验较突出。,158,2026-05-16T09:00:00+10:00
R003892,P00630,U00446,5,连接稳定；轻便易携带、办公效率高、品质可靠方面体验较突出。,47,2026-05-21T09:00:00+10:00
R003893,P00217,U01972,5,做工扎实；连接稳定、拍照清晰、续航持久方面体验较突出。,159,2024-09-29T09:00:00+10:00
R003894,P00009,U00745,5,日常使用很流畅；性能流畅、办公效率高、续航持久方面体验较突出。,109,2026-08-25T09:00:00+10:00
R003895,P00151,U00540,4,连接稳定；性能流畅、续航持久、屏幕素质好方面体验较突出。,104,2026-07-04T09:00:00+10:00
R003896,P00690,U00535,3,适合特定场景，购买前建议对比；连接稳定、游戏体验稳定、轻便易携带方面体验较突出。,138,2024-11-14T09:00:00+10:00
R003897,P00578,U00741,5,日常使用很流畅；屏幕素质好、品质可靠、办公效率高方面体验较突出。,38,2025-05-23T09:00:00+10:00
R003898,P00148,U01189,5,连接稳定；连接稳定、拍照清晰、续航持久方面体验较突出。,67,2026-05-26T09:00:00+10:00
R003899,P00511,U01957,5,日常使用很流畅；屏幕素质好、品质可靠、游戏体验稳定方面体验较突出。,139,2026-03-29T09:00:00+10:00
R003900,P00488,U00783,5,性价比可以；品质可靠、屏幕素质好、连接稳定方面体验较突出。,84,2025-08-17T09:00:00+10:00
R003901,P00446,U02473,5,做工扎实；轻便易携带、音质和降噪好、品质可靠方面体验较突出。,71,2025-03-17T09:00:00+10:00
R003902,P00366,U00850,3,优点明显，也存在取舍；续航持久、轻便易携带、品质可靠方面体验较突出。,35,2025-09-25T09:00:00+10:00
R003903,P00339,U02070,5,续航表现符合预期；办公效率高、音质和降噪好、轻便易携带方面体验较突出。,124,2026-08-18T09:00:00+10:00
R003904,P00189,U01797,4,续航表现符合预期；轻便易携带、拍照清晰、续航持久方面体验较突出。,169,2026-08-09T09:00:00+10:00
R003905,P00121,U01202,3,优点明显，也存在取舍；拍照清晰、性能流畅、轻便易携带方面体验较突出。,96,2025-09-30T09:00:00+10:00
R003906,P00337,U00076,4,性价比可以；续航持久、轻便易携带、性能流畅方面体验较突出。,137,2024-11-17T09:00:00+10:00
R003907,P00522,U02224,4,做工扎实；品质可靠、连接稳定、屏幕素质好方面体验较突出。,111,2025-02-19T09:00:00+10:00
R003908,P00441,U02472,4,做工扎实；音质和降噪好、连接稳定、品质可靠方面体验较突出。,132,2025-02-08T09:00:00+10:00
R003909,P00524,U00207,5,性价比可以；品质可靠、连接稳定、办公效率高方面体验较突出。,180,2026-05-01T09:00:00+10:00
R003910,P00661,U00485,4,做工扎实；连接稳定、轻便易携带、办公效率高方面体验较突出。,53,2024-11-16T09:00:00+10:00
R003911,P00257,U01655,5,性价比可以；办公效率高、续航持久、屏幕素质好方面体验较突出。,47,2025-05-15T09:00:00+10:00
R003912,P00207,U01263,5,连接稳定；轻便易携带、屏幕素质好、续航持久方面体验较突出。,104,2025-05-02T09:00:00+10:00
R003913,P00428,U01222,5,续航表现符合预期；轻便易携带、连接稳定、音质和降噪好方面体验较突出。,71,2025-03-08T09:00:00+10:00
R003914,P00682,U02069,5,日常使用很流畅；办公效率高、轻便易携带、游戏体验稳定方面体验较突出。,65,2025-05-06T09:00:00+10:00
R003915,P00291,U01232,5,屏幕观感不错；轻便易携带、续航持久、屏幕素质好方面体验较突出。,40,2026-01-23T09:00:00+10:00
R003916,P00606,U01612,5,做工扎实；品质可靠、轻便易携带、办公效率高方面体验较突出。,27,2026-06-29T09:00:00+10:00
R003917,P00130,U02114,5,连接稳定；屏幕素质好、拍照清晰、性能流畅方面体验较突出。,116,2025-05-06T09:00:00+10:00
R003918,P00670,U00487,3,功能够用，细节中规中矩；品质可靠、轻便易携带、连接稳定方面体验较突出。,153,2024-12-16T09:00:00+10:00
R003919,P00012,U01002,4,连接稳定；续航持久、办公效率高、轻便易携带方面体验较突出。,67,2025-06-28T09:00:00+10:00
R003920,P00183,U02152,3,适合特定场景，购买前建议对比；轻便易携带、续航持久、拍照清晰方面体验较突出。,61,2025-08-20T09:00:00+10:00
R003921,P00100,U00643,5,做工扎实；屏幕素质好、游戏体验稳定、轻便易携带方面体验较突出。,100,2025-08-30T09:00:00+10:00
R003922,P00367,U01232,4,做工扎实；续航持久、连接稳定、轻便易携带方面体验较突出。,170,2025-11-18T09:00:00+10:00
R003923,P00616,U00956,4,做工扎实；连接稳定、办公效率高、游戏体验稳定方面体验较突出。,29,2026-01-04T09:00:00+10:00
R003924,P00513,U02128,5,日常使用很流畅；游戏体验稳定、品质可靠、屏幕素质好方面体验较突出。,29,2024-10-12T09:00:00+10:00
R003925,P00619,U02448,4,做工扎实；游戏体验稳定、连接稳定、品质可靠方面体验较突出。,132,2026-02-15T09:00:00+10:00
R003926,P00712,U00787,4,续航表现符合预期；游戏体验稳定、轻便易携带、连接稳定方面体验较突出。,63,2025-09-04T09:00:00+10:00
R003927,P00198,U00490,5,续航表现符合预期；连接稳定、轻便易携带、屏幕素质好方面体验较突出。,75,2025-07-18T09:00:00+10:00
R003928,P00036,U02389,5,日常使用很流畅；续航持久、办公效率高、性能流畅方面体验较突出。,122,2026-03-24T09:00:00+10:00
R003929,P00263,U00238,5,连接稳定；屏幕素质好、续航持久、性能流畅方面体验较突出。,145,2025-01-04T09:00:00+10:00
R003930,P00131,U00350,4,续航表现符合预期；续航持久、拍照清晰、性能流畅方面体验较突出。,51,2026-03-27T09:00:00+10:00
R003931,P00503,U00459,5,日常使用很流畅；游戏体验稳定、品质可靠、办公效率高方面体验较突出。,69,2025-05-16T09:00:00+10:00
R003932,P00703,U00836,5,屏幕观感不错；连接稳定、轻便易携带、品质可靠方面体验较突出。,92,2024-11-17T09:00:00+10:00
R003933,P00140,U02132,5,连接稳定；续航持久、连接稳定、屏幕素质好方面体验较突出。,68,2026-06-02T09:00:00+10:00
R003934,P00031,U01134,5,连接稳定；续航持久、办公效率高、性能流畅方面体验较突出。,180,2024-09-09T09:00:00+10:00
R003935,P00299,U02322,3,整体满意，但仍有提升空间；屏幕素质好、续航持久、轻便易携带方面体验较突出。,77,2026-01-09T09:00:00+10:00
R003936,P00403,U01462,4,续航表现符合预期；品质可靠、音质和降噪好、续航持久方面体验较突出。,130,2026-04-15T09:00:00+10:00
R003937,P00609,U01858,5,做工扎实；办公效率高、品质可靠、连接稳定方面体验较突出。,148,2026-08-10T09:00:00+10:00
R003938,P00140,U01882,5,续航表现符合预期；续航持久、连接稳定、屏幕素质好方面体验较突出。,123,2025-10-15T09:00:00+10:00
R003939,P00523,U00649,3,适合特定场景，购买前建议对比；屏幕素质好、连接稳定、办公效率高方面体验较突出。,176,2025-08-17T09:00:00+10:00
R003940,P00222,U00924,5,性价比可以；续航持久、拍照清晰、屏幕素质好方面体验较突出。,2,2025-03-18T09:00:00+10:00
R003941,P00206,U02455,5,连接稳定；续航持久、性能流畅、屏幕素质好方面体验较突出。,39,2025-06-27T09:00:00+10:00
R003942,P00493,U00557,5,做工扎实；连接稳定、屏幕素质好、品质可靠方面体验较突出。,32,2026-03-18T09:00:00+10:00
R003943,P00402,U00108,4,续航表现符合预期；音质和降噪好、轻便易携带、续航持久方面体验较突出。,136,2025-12-06T09:00:00+10:00
R003944,P00340,U00807,4,续航表现符合预期；办公效率高、屏幕素质好、轻便易携带方面体验较突出。,58,2024-11-07T09:00:00+10:00
R003945,P00059,U01489,5,性价比可以；性能流畅、续航持久、屏幕素质好方面体验较突出。,116,2025-11-24T09:00:00+10:00
R003946,P00108,U01148,4,连接稳定；续航持久、屏幕素质好、游戏体验稳定方面体验较突出。,147,2025-01-17T09:00:00+10:00
R003947,P00080,U00777,5,性价比可以；游戏体验稳定、性能流畅、续航持久方面体验较突出。,107,2025-06-10T09:00:00+10:00
R003948,P00047,U01836,5,屏幕观感不错；轻便易携带、性能流畅、办公效率高方面体验较突出。,62,2026-05-19T09:00:00+10:00
R003949,P00311,U01105,4,续航表现符合预期；轻便易携带、性能流畅、屏幕素质好方面体验较突出。,120,2026-05-13T09:00:00+10:00
R003950,P00300,U01332,4,日常使用很流畅；轻便易携带、性能流畅、音质和降噪好方面体验较突出。,73,2024-10-03T09:00:00+10:00
R003951,P00505,U01225,4,日常使用很流畅；屏幕素质好、品质可靠、办公效率高方面体验较突出。,30,2025-07-31T09:00:00+10:00
R003952,P00231,U01264,5,续航表现符合预期；拍照清晰、轻便易携带、性能流畅方面体验较突出。,46,2026-02-24T09:00:00+10:00
R003953,P00089,U02264,4,连接稳定；办公效率高、轻便易携带、游戏体验稳定方面体验较突出。,100,2025-04-18T09:00:00+10:00
R003954,P00178,U02017,4,做工扎实；屏幕素质好、拍照清晰、性能流畅方面体验较突出。,92,2024-10-23T09:00:00+10:00
R003955,P00033,U01164,4,续航表现符合预期；办公效率高、性能流畅、轻便易携带方面体验较突出。,6,2025-02-02T09:00:00+10:00
R003956,P00515,U01014,5,续航表现符合预期；连接稳定、办公效率高、品质可靠方面体验较突出。,140,2024-09-15T09:00:00+10:00
R003957,P00091,U01114,3,功能够用，细节中规中矩；游戏体验稳定、屏幕素质好、办公效率高方面体验较突出。,11,2025-11-07T09:00:00+10:00
R003958,P00678,U00356,5,做工扎实；品质可靠、办公效率高、游戏体验稳定方面体验较突出。,48,2025-12-11T09:00:00+10:00
R003959,P00141,U00577,5,日常使用很流畅；屏幕素质好、续航持久、拍照清晰方面体验较突出。,31,2025-12-30T09:00:00+10:00
R003960,P00662,U02148,4,日常使用很流畅；轻便易携带、游戏体验稳定、办公效率高方面体验较突出。,157,2024-12-02T09:00:00+10:00
R003961,P00296,U00808,5,日常使用很流畅；续航持久、办公效率高、轻便易携带方面体验较突出。,117,2025-07-19T09:00:00+10:00
R003962,P00712,U02273,5,续航表现符合预期；游戏体验稳定、轻便易携带、连接稳定方面体验较突出。,41,2024-09-28T09:00:00+10:00
R003963,P00139,U01832,4,续航表现符合预期；连接稳定、性能流畅、拍照清晰方面体验较突出。,68,2025-01-13T09:00:00+10:00
R003964,P00610,U00456,4,连接稳定；游戏体验稳定、轻便易携带、品质可靠方面体验较突出。,178,2025-02-13T09:00:00+10:00
R003965,P00143,U01424,5,做工扎实；拍照清晰、屏幕素质好、续航持久方面体验较突出。,36,2025-09-06T09:00:00+10:00
R003966,P00010,U00807,4,日常使用很流畅；续航持久、办公效率高、屏幕素质好方面体验较突出。,29,2026-06-14T09:00:00+10:00
R003967,P00639,U02149,5,日常使用很流畅；连接稳定、办公效率高、轻便易携带方面体验较突出。,17,2026-01-18T09:00:00+10:00
R003968,P00076,U01938,3,功能够用，细节中规中矩；轻便易携带、续航持久、性能流畅方面体验较突出。,130,2025-08-28T09:00:00+10:00
R003969,P00135,U01329,4,续航表现符合预期；拍照清晰、轻便易携带、屏幕素质好方面体验较突出。,60,2025-02-02T09:00:00+10:00
R003970,P00064,U01364,3,功能够用，细节中规中矩；屏幕素质好、续航持久、游戏体验稳定方面体验较突出。,171,2025-11-17T09:00:00+10:00
R003971,P00485,U01261,5,日常使用很流畅；游戏体验稳定、办公效率高、连接稳定方面体验较突出。,106,2025-07-27T09:00:00+10:00
R003972,P00559,U01127,5,做工扎实；游戏体验稳定、连接稳定、品质可靠方面体验较突出。,109,2026-06-07T09:00:00+10:00
R003973,P00109,U00138,5,连接稳定；办公效率高、游戏体验稳定、屏幕素质好方面体验较突出。,94,2025-12-09T09:00:00+10:00
R003974,P00116,U00293,5,续航表现符合预期；屏幕素质好、续航持久、轻便易携带方面体验较突出。,33,2025-08-07T09:00:00+10:00
R003975,P00629,U00541,4,连接稳定；游戏体验稳定、轻便易携带、办公效率高方面体验较突出。,122,2025-02-07T09:00:00+10:00
R003976,P00341,U01854,5,性价比可以；音质和降噪好、屏幕素质好、续航持久方面体验较突出。,144,2025-05-28T09:00:00+10:00
R003977,P00240,U02447,4,做工扎实；轻便易携带、续航持久、拍照清晰方面体验较突出。,58,2026-08-08T09:00:00+10:00
R003978,P00408,U02121,5,连接稳定；轻便易携带、连接稳定、品质可靠方面体验较突出。,166,2025-02-14T09:00:00+10:00
R003979,P00532,U00801,4,屏幕观感不错；办公效率高、游戏体验稳定、屏幕素质好方面体验较突出。,120,2026-05-13T09:00:00+10:00
R003980,P00033,U01757,4,连接稳定；办公效率高、性能流畅、轻便易携带方面体验较突出。,118,2026-01-06T09:00:00+10:00
R003981,P00330,U00205,5,日常使用很流畅；轻便易携带、性能流畅、音质和降噪好方面体验较突出。,160,2024-11-28T09:00:00+10:00
R003982,P00154,U00641,4,做工扎实；连接稳定、屏幕素质好、拍照清晰方面体验较突出。,160,2024-11-13T09:00:00+10:00
R003983,P00310,U00091,4,性价比可以；性能流畅、续航持久、办公效率高方面体验较突出。,179,2025-10-29T09:00:00+10:00
R003984,P00616,U02376,5,连接稳定；连接稳定、办公效率高、游戏体验稳定方面体验较突出。,28,2025-07-31T09:00:00+10:00
R003985,P00061,U01046,3,优点明显，也存在取舍；续航持久、游戏体验稳定、办公效率高方面体验较突出。,141,2025-01-12T09:00:00+10:00
R003986,P00509,U00278,4,做工扎实；游戏体验稳定、办公效率高、连接稳定方面体验较突出。,52,2026-01-10T09:00:00+10:00
R003987,P00071,U00813,4,续航表现符合预期；性能流畅、游戏体验稳定、屏幕素质好方面体验较突出。,122,2024-11-19T09:00:00+10:00
R003988,P00400,U00933,3,优点明显，也存在取舍；音质和降噪好、连接稳定、品质可靠方面体验较突出。,86,2026-01-05T09:00:00+10:00
R003989,P00598,U01600,3,功能够用，细节中规中矩；办公效率高、品质可靠、屏幕素质好方面体验较突出。,43,2025-06-20T09:00:00+10:00
R003990,P00594,U01313,5,连接稳定；办公效率高、品质可靠、连接稳定方面体验较突出。,164,2025-01-12T09:00:00+10:00
R003991,P00665,U00274,4,续航表现符合预期；游戏体验稳定、连接稳定、轻便易携带方面体验较突出。,14,2025-06-19T09:00:00+10:00
R003992,P00144,U00289,3,功能够用，细节中规中矩；轻便易携带、续航持久、拍照清晰方面体验较突出。,45,2026-08-17T09:00:00+10:00
R003993,P00067,U00350,5,屏幕观感不错；屏幕素质好、办公效率高、性能流畅方面体验较突出。,77,2025-06-02T09:00:00+10:00
R003994,P00564,U00376,4,续航表现符合预期；办公效率高、连接稳定、屏幕素质好方面体验较突出。,155,2025-07-21T09:00:00+10:00
R003995,P00709,U00888,5,做工扎实；游戏体验稳定、轻便易携带、品质可靠方面体验较突出。,180,2025-03-12T09:00:00+10:00
R003996,P00699,U00438,5,屏幕观感不错；轻便易携带、办公效率高、连接稳定方面体验较突出。,12,2026-04-01T09:00:00+10:00
R003997,P00687,U01476,3,整体满意，但仍有提升空间；连接稳定、办公效率高、轻便易携带方面体验较突出。,88,2025-12-16T09:00:00+10:00
R003998,P00481,U01372,4,续航表现符合预期；游戏体验稳定、屏幕素质好、连接稳定方面体验较突出。,27,2025-03-14T09:00:00+10:00
R003999,P00692,U02240,4,日常使用很流畅；轻便易携带、游戏体验稳定、连接稳定方面体验较突出。,53,2025-10-29T09:00:00+10:00
R004000,P00156,U00708,5,日常使用很流畅；屏幕素质好、拍照清晰、轻便易携带方面体验较突出。,8,2026-01-17T09:00:00+10:00
R004001,P00172,U01072,5,做工扎实；轻便易携带、续航持久、性能流畅方面体验较突出。,104,2026-01-09T09:00:00+10:00
R004002,P00565,U00942,5,屏幕观感不错；游戏体验稳定、屏幕素质好、连接稳定方面体验较突出。,178,2026-03-31T09:00:00+10:00
R004003,P00501,U00163,4,屏幕观感不错；连接稳定、品质可靠、办公效率高方面体验较突出。,17,2025-07-26T09:00:00+10:00
R004004,P00190,U02187,5,性价比可以；连接稳定、屏幕素质好、拍照清晰方面体验较突出。,62,2025-06-04T09:00:00+10:00
R004005,P00564,U00613,5,性价比可以；办公效率高、连接稳定、屏幕素质好方面体验较突出。,50,2025-12-20T09:00:00+10:00
R004006,P00682,U02208,5,续航表现符合预期；办公效率高、轻便易携带、游戏体验稳定方面体验较突出。,156,2024-11-24T09:00:00+10:00
R004007,P00523,U00206,3,整体满意，但仍有提升空间；屏幕素质好、连接稳定、办公效率高方面体验较突出。,88,2025-05-19T09:00:00+10:00
R004008,P00241,U01514,4,日常使用很流畅；办公效率高、性能流畅、轻便易携带方面体验较突出。,171,2025-11-11T09:00:00+10:00
R004009,P00658,U02046,5,做工扎实；办公效率高、游戏体验稳定、轻便易携带方面体验较突出。,128,2024-12-19T09:00:00+10:00
R004010,P00083,U02211,5,性价比可以；性能流畅、办公效率高、续航持久方面体验较突出。,153,2025-07-24T09:00:00+10:00
R004011,P00173,U02340,4,连接稳定；性能流畅、续航持久、拍照清晰方面体验较突出。,154,2026-07-25T09:00:00+10:00
R004012,P00111,U01062,5,续航表现符合预期；续航持久、轻便易携带、办公效率高方面体验较突出。,161,2026-08-23T09:00:00+10:00
R004013,P00301,U00047,5,续航表现符合预期；音质和降噪好、屏幕素质好、办公效率高方面体验较突出。,104,2025-10-04T09:00:00+10:00
R004014,P00113,U00416,4,做工扎实；性能流畅、游戏体验稳定、续航持久方面体验较突出。,162,2025-04-10T09:00:00+10:00
R004015,P00032,U01737,5,连接稳定；办公效率高、性能流畅、游戏体验稳定方面体验较突出。,40,2026-08-13T09:00:00+10:00
R004016,P00504,U00991,5,日常使用很流畅；连接稳定、屏幕素质好、品质可靠方面体验较突出。,82,2026-04-08T09:00:00+10:00
R004017,P00115,U01981,4,连接稳定；游戏体验稳定、屏幕素质好、续航持久方面体验较突出。,80,2025-11-11T09:00:00+10:00
R004018,P00546,U01048,4,连接稳定；办公效率高、游戏体验稳定、屏幕素质好方面体验较突出。,138,2026-07-12T09:00:00+10:00
R004019,P00657,U01853,4,续航表现符合预期；游戏体验稳定、连接稳定、办公效率高方面体验较突出。,128,2025-11-20T09:00:00+10:00
R004020,P00140,U01280,5,性价比可以；续航持久、连接稳定、屏幕素质好方面体验较突出。,64,2025-08-13T09:00:00+10:00
R004021,P00291,U02150,4,性价比可以；轻便易携带、续航持久、屏幕素质好方面体验较突出。,10,2025-01-19T09:00:00+10:00
R004022,P00005,U01891,4,连接稳定；屏幕素质好、续航持久、办公效率高方面体验较突出。,153,2025-07-07T09:00:00+10:00
R004023,P00633,U01655,5,连接稳定；连接稳定、游戏体验稳定、轻便易携带方面体验较突出。,40,2026-02-17T09:00:00+10:00
R004024,P00338,U00870,4,屏幕观感不错；屏幕素质好、性能流畅、音质和降噪好方面体验较突出。,145,2025-09-13T09:00:00+10:00
R004025,P00248,U01922,5,日常使用很流畅；屏幕素质好、办公效率高、性能流畅方面体验较突出。,157,2025-04-17T09:00:00+10:00
R004026,P00379,U00125,5,续航表现符合预期；轻便易携带、品质可靠、音质和降噪好方面体验较突出。,31,2025-02-19T09:00:00+10:00
R004027,P00218,U01375,4,做工扎实；续航持久、连接稳定、屏幕素质好方面体验较突出。,83,2026-08-12T09:00:00+10:00
R004028,P00475,U02159,5,连接稳定；音质和降噪好、品质可靠、续航持久方面体验较突出。,64,2025-05-19T09:00:00+10:00
R004029,P00407,U01560,4,性价比可以；续航持久、连接稳定、轻便易携带方面体验较突出。,159,2026-04-06T09:00:00+10:00
R004030,P00661,U00091,4,日常使用很流畅；连接稳定、轻便易携带、办公效率高方面体验较突出。,162,2026-06-03T09:00:00+10:00
R004031,P00515,U01798,4,屏幕观感不错；连接稳定、办公效率高、品质可靠方面体验较突出。,169,2025-03-18T09:00:00+10:00
R004032,P00296,U01041,4,日常使用很流畅；续航持久、办公效率高、轻便易携带方面体验较突出。,132,2026-07-28T09:00:00+10:00
R004033,P00098,U00952,4,做工扎实；办公效率高、性能流畅、屏幕素质好方面体验较突出。,88,2026-07-12T09:00:00+10:00
R004034,P00372,U00710,3,优点明显，也存在取舍；连接稳定、品质可靠、续航持久方面体验较突出。,11,2026-02-09T09:00:00+10:00
R004035,P00429,U01879,4,性价比可以；音质和降噪好、品质可靠、轻便易携带方面体验较突出。,50,2025-04-24T09:00:00+10:00
R004036,P00022,U00357,4,做工扎实；屏幕素质好、游戏体验稳定、轻便易携带方面体验较突出。,14,2025-10-28T09:00:00+10:00
R004037,P00181,U01895,3,功能够用，细节中规中矩；屏幕素质好、性能流畅、轻便易携带方面体验较突出。,74,2025-05-23T09:00:00+10:00
R004038,P00415,U01248,4,性价比可以；连接稳定、续航持久、音质和降噪好方面体验较突出。,116,2025-07-08T09:00:00+10:00
R004039,P00128,U01517,5,日常使用很流畅；续航持久、性能流畅、轻便易携带方面体验较突出。,147,2025-12-16T09:00:00+10:00
R004040,P00184,U01226,4,日常使用很流畅；屏幕素质好、拍照清晰、连接稳定方面体验较突出。,88,2025-05-02T09:00:00+10:00
R004041,P00084,U00236,3,整体满意，但仍有提升空间；轻便易携带、续航持久、办公效率高方面体验较突出。,116,2024-12-21T09:00:00+10:00
R004042,P00409,U00901,5,续航表现符合预期；续航持久、音质和降噪好、连接稳定方面体验较突出。,170,2025-01-05T09:00:00+10:00
R004043,P00684,U01865,5,做工扎实；游戏体验稳定、连接稳定、轻便易携带方面体验较突出。,164,2026-04-04T09:00:00+10:00
R004044,P00371,U01107,3,整体满意，但仍有提升空间；音质和降噪好、品质可靠、续航持久方面体验较突出。,112,2024-09-19T09:00:00+10:00
R004045,P00546,U00919,4,续航表现符合预期；办公效率高、游戏体验稳定、屏幕素质好方面体验较突出。,66,2025-10-16T09:00:00+10:00
R004046,P00422,U00960,5,屏幕观感不错；品质可靠、音质和降噪好、轻便易携带方面体验较突出。,127,2025-07-14T09:00:00+10:00
R004047,P00213,U00093,4,日常使用很流畅；屏幕素质好、性能流畅、连接稳定方面体验较突出。,133,2025-01-13T09:00:00+10:00
R004048,P00541,U01854,4,屏幕观感不错；连接稳定、办公效率高、品质可靠方面体验较突出。,23,2025-01-10T09:00:00+10:00
R004049,P00094,U01366,5,连接稳定；办公效率高、游戏体验稳定、续航持久方面体验较突出。,87,2025-05-14T09:00:00+10:00
R004050,P00508,U01488,3,优点明显，也存在取舍；连接稳定、游戏体验稳定、办公效率高方面体验较突出。,103,2026-03-11T09:00:00+10:00
R004051,P00415,U02114,4,连接稳定；连接稳定、续航持久、音质和降噪好方面体验较突出。,111,2026-08-07T09:00:00+10:00
R004052,P00573,U02037,5,连接稳定；品质可靠、游戏体验稳定、办公效率高方面体验较突出。,137,2026-01-03T09:00:00+10:00
R004053,P00627,U01652,4,性价比可以；游戏体验稳定、连接稳定、办公效率高方面体验较突出。,99,2025-11-06T09:00:00+10:00
R004054,P00706,U02113,4,续航表现符合预期；游戏体验稳定、连接稳定、轻便易携带方面体验较突出。,89,2025-11-29T09:00:00+10:00
R004055,P00623,U01463,3,功能够用，细节中规中矩；轻便易携带、连接稳定、游戏体验稳定方面体验较突出。,45,2026-01-10T09:00:00+10:00
R004056,P00675,U00645,5,续航表现符合预期；轻便易携带、品质可靠、游戏体验稳定方面体验较突出。,10,2024-09-22T09:00:00+10:00
R004057,P00491,U01941,4,性价比可以；连接稳定、办公效率高、品质可靠方面体验较突出。,50,2025-11-19T09:00:00+10:00
R004058,P00689,U00717,5,性价比可以；游戏体验稳定、品质可靠、办公效率高方面体验较突出。,95,2026-01-16T09:00:00+10:00
R004059,P00694,U01415,3,适合特定场景，购买前建议对比；连接稳定、品质可靠、办公效率高方面体验较突出。,145,2025-05-25T09:00:00+10:00
R004060,P00358,U01289,5,续航表现符合预期；办公效率高、轻便易携带、屏幕素质好方面体验较突出。,52,2025-09-03T09:00:00+10:00
R004061,P00101,U00581,5,做工扎实；屏幕素质好、轻便易携带、性能流畅方面体验较突出。,148,2025-04-26T09:00:00+10:00
R004062,P00194,U00110,5,连接稳定；性能流畅、屏幕素质好、连接稳定方面体验较突出。,32,2026-03-05T09:00:00+10:00
R004063,P00494,U00263,4,屏幕观感不错；办公效率高、游戏体验稳定、品质可靠方面体验较突出。,34,2025-02-10T09:00:00+10:00
R004064,P00371,U00299,3,适合特定场景，购买前建议对比；音质和降噪好、品质可靠、续航持久方面体验较突出。,43,2026-08-06T09:00:00+10:00
R004065,P00614,U02459,5,续航表现符合预期；游戏体验稳定、办公效率高、品质可靠方面体验较突出。,12,2024-12-12T09:00:00+10:00
R004066,P00637,U01192,5,屏幕观感不错；连接稳定、游戏体验稳定、办公效率高方面体验较突出。,95,2025-01-08T09:00:00+10:00
