product_id,category,brand,name,price,original_price,rating,review_count,sales_count,stock,performance,battery,portability,display,camera,audio,gaming,office,connectivity,quality,sustainability,release_days,description,highlights,limitations
P00535,显示器,云驰,云驰 Go 64,3499,3599,4.6,9,94,1161,0.4151,0.6135,0.3596,0.5919,0.6505,0.5488,0.721,0.7468,0.5452,0.7399,0.7288,769,面向轻度游戏场景的显示器，主打办公效率高、品质可靠、游戏体验稳定。,办公效率高、品质可靠、游戏体验稳定,若特别在意连接稳定，建议对比同价位其他型号。
P00536,显示器,玄甲,玄甲 Studio 65,4499,5099,4.9,63,518,1507,0.4572,0.7273,0.5363,0.7567,0.8584,0.5692,0.6755,0.7577,0.856,0.8371,0.4587,186,面向轻度游戏场景的显示器，主打连接稳定、品质可靠、办公效率高。,连接稳定、品质可靠、办公效率高,若特别在意游戏体验稳定，建议对比同价位其他型号。
P00537,显示器,澄光,澄光 Air 66,3599,4099,4.5,693,6331,394,0.6119,0.6235,0.5744,0.8485,0.3813,0.6857,0.5757,0.6473,0.5681,0.5604,0.5155,303,面向编程开发场景的显示器，主打屏幕素质好、办公效率高、游戏体验稳定。,屏幕素质好、办公效率高、游戏体验稳定,若特别在意品质可靠，建议对比同价位其他型号。
P00538,显示器,云驰,云驰 Pro 67,2799,3199,4.3,1081,6197,215,0.6041,0.3629,0.5417,0.4671,0.3649,0.5553,0.6114,0.533,0.6346,0.4325,0.4401,883,面向影音娱乐场景的显示器，主打连接稳定、游戏体验稳定、办公效率高。,连接稳定、游戏体验稳定、办公效率高,若特别在意品质可靠，建议对比同价位其他型号。
P00539,显示器,极昼,极昼 Max 68,1799,1999,4.6,87,1123,1555,0.4667,0.4278,0.3785,0.6423,0.3008,0.7049,0.5509,0.385,0.581,0.735,0.3102,378,面向内容创作场景的显示器，主打品质可靠、屏幕素质好、连接稳定。,品质可靠、屏幕素质好、连接稳定,若特别在意办公效率高，建议对比同价位其他型号。
P00540,显示器,澄光,澄光 Neo 69,2299,2599,4.4,8,130,1540,0.7503,0.6488,0.4096,0.4449,0.6082,0.3005,0.2836,0.3701,0.5124,0.5475,0.478,298,面向学习办公场景的显示器，主打品质可靠、连接稳定、屏幕素质好。,品质可靠、连接稳定、屏幕素质好,若特别在意游戏体验稳定，建议对比同价位其他型号。
P00541,显示器,星云,星云 S 70,3699,3999,4.5,52,398,574,0.709,0.6892,0.3232,0.6477,0.5314,0.5758,0.5702,0.8018,0.8096,0.6589,0.6565,341,面向编程开发场景的显示器，主打连接稳定、办公效率高、品质可靠。,连接稳定、办公效率高、品质可靠,若特别在意游戏体验稳定，建议对比同价位其他型号。
P00542,显示器,岚川,岚川 One 71,4599,4799,4.5,59,1017,1504,0.826,0.6275,0.7847,0.5049,0.9375,0.7694,0.5512,0.827,0.6177,0.7914,0.6627,865,面向内容创作场景的显示器，主打办公效率高、品质可靠、连接稳定。,办公效率高、品质可靠、连接稳定,若特别在意屏幕素质好，建议对比同价位其他型号。
P00543,显示器,森屿,森屿 Go 72,2599,2899,4.1,314,2519,1438,0.4959,0.5521,0.3702,0.8799,0.4895,0.3593,0.8678,0.3168,0.5032,0.196,0.4767,773,面向影音娱乐场景的显示器，主打屏幕素质好、游戏体验稳定、连接稳定。,屏幕素质好、游戏体验稳定、连接稳定,若特别在意品质可靠，建议对比同价位其他型号。
P00544,显示器,玄甲,玄甲 Studio 73,2199,2399,4.3,62,775,1121,0.3871,0.3507,0.4437,0.3821,0.4582,0.4801,0.5443,0.5429,0.4984,0.4286,0.2866,827,面向轻度游戏场景的显示器，主打游戏体验稳定、办公效率高、连接稳定。,游戏体验稳定、办公效率高、连接稳定,若特别在意屏幕素质好，建议对比同价位其他型号。
P00545,显示器,云驰,云驰 Air 74,4799,5399,4.3,138,1299,321,0.912,0.6571,0.6627,0.7933,0.527,0.8573,0.9168,0.8971,0.665,0.7966,0.7941,847,面向学习办公场景的显示器，主打游戏体验稳定、办公效率高、品质可靠。,游戏体验稳定、办公效率高、品质可靠,若特别在意连接稳定，建议对比同价位其他型号。
P00546,显示器,矩阵,矩阵 Pro 75,1699,1899,4.0,111,2097,1723,0.4063,0.2161,0.2323,0.4879,0.2609,0.3132,0.645,0.6552,0.3605,0.4068,0.2812,292,面向影音娱乐场景的显示器，主打办公效率高、游戏体验稳定、屏幕素质好。,办公效率高、游戏体验稳定、屏幕素质好,若特别在意连接稳定，建议对比同价位其他型号。
P00547,显示器,森屿,森屿 Max 76,1799,2099,4.1,47,880,954,0.3396,0.197,0.1903,0.4564,0.2534,0.373,0.4047,0.691,0.3553,0.3607,0.4784,34,面向编程开发场景的显示器，主打办公效率高、屏幕素质好、游戏体验稳定。,办公效率高、屏幕素质好、游戏体验稳定,若特别在意连接稳定，建议对比同价位其他型号。
P00548,显示器,极昼,极昼 Neo 77,2499,2899,4.6,14,162,1716,0.2884,0.481,0.5078,0.4671,0.6664,0.603,0.6903,0.8058,0.4725,0.7223,0.5641,488,面向学习办公场景的显示器，主打办公效率高、品质可靠、游戏体验稳定。,办公效率高、品质可靠、游戏体验稳定,若特别在意屏幕素质好，建议对比同价位其他型号。
P00549,显示器,极昼,极昼 S 78,4799,5299,4.5,756,6143,1210,0.8015,0.9179,0.5873,0.8962,0.8111,0.662,0.7219,0.5632,0.757,0.6501,0.7145,497,面向轻度游戏场景的显示器，主打屏幕素质好、连接稳定、游戏体验稳定。,屏幕素质好、连接稳定、游戏体验稳定,若特别在意办公效率高，建议对比同价位其他型号。
P00550,显示器,矩阵,矩阵 One 79,2599,2699,4.1,448,2645,182,0.5507,0.4883,0.7459,0.5617,0.4964,0.4372,0.5773,0.601,0.6192,0.6104,0.4686,774,面向轻度游戏场景的显示器，主打连接稳定、品质可靠、办公效率高。,连接稳定、品质可靠、办公效率高,若特别在意屏幕素质好，建议对比同价位其他型号。
P00551,显示器,矩阵,矩阵 Go 80,2399,2599,4.3,14,129,1173,0.4068,0.6559,0.2054,0.4646,0.3907,0.426,0.2529,0.5735,0.4479,0.5126,0.4859,408,面向编程开发场景的显示器，主打办公效率高、品质可靠、屏幕素质好。,办公效率高、品质可靠、屏幕素质好,若特别在意游戏体验稳定，建议对比同价位其他型号。
P00552,显示器,极昼,极昼 Studio 81,3999,4399,4.6,34,334,1025,0.4771,0.571,0.4551,1.0,0.4242,0.5034,0.7196,0.6511,0.552,0.6969,0.6672,890,面向差旅通勤场景的显示器，主打屏幕素质好、游戏体验稳定、品质可靠。,屏幕素质好、游戏体验稳定、品质可靠,若特别在意连接稳定，建议对比同价位其他型号。
P00553,显示器,澄光,澄光 Air 82,4899,5399,4.5,91,1748,1206,0.7991,0.6972,0.7919,0.7811,0.8458,0.8197,0.7163,0.8197,0.8442,0.7905,0.5289,692,面向轻度游戏场景的显示器，主打连接稳定、办公效率高、品质可靠。,连接稳定、办公效率高、品质可靠,若特别在意游戏体验稳定，建议对比同价位其他型号。
P00554,显示器,极昼,极昼 Pro 83,3099,3499,4.2,56,351,153,0.4901,0.4975,0.4693,0.6344,0.3671,0.5956,0.6574,0.6155,0.5983,0.507,0.1685,273,面向影音娱乐场景的显示器，主打游戏体验稳定、屏幕素质好、办公效率高。,游戏体验稳定、屏幕素质好、办公效率高,若特别在意品质可靠，建议对比同价位其他型号。
P00555,显示器,云驰,云驰 Max 84,2799,2999,3.9,669,3812,709,0.5007,0.4681,0.3672,0.7747,0.656,0.5322,0.6941,0.788,0.5108,0.3669,0.6054,446,面向影音娱乐场景的显示器，主打办公效率高、屏幕素质好、游戏体验稳定。,办公效率高、屏幕素质好、游戏体验稳定,若特别在意品质可靠，建议对比同价位其他型号。
P00556,显示器,玄甲,玄甲 Neo 85,3099,3599,4.3,40,242,752,0.5449,0.4545,0.311,0.5338,0.4006,0.3647,0.3147,0.5199,0.4674,0.7689,0.331,871,面向轻度游戏场景的显示器，主打品质可靠、屏幕素质好、办公效率高。,品质可靠、屏幕素质好、办公效率高,若特别在意游戏体验稳定，建议对比同价位其他型号。
P00557,显示器,澄光,澄光 S 86,1799,2099,4.2,475,2871,1506,0.2933,0.4114,0.4149,0.5521,0.2345,0.2448,0.5452,0.6919,0.3301,0.6047,0.1987,464,面向编程开发场景的显示器，主打办公效率高、品质可靠、屏幕素质好。,办公效率高、品质可靠、屏幕素质好,若特别在意连接稳定，建议对比同价位其他型号。
P00558,显示器,岚川,岚川 One 87,1899,2199,4.0,136,2272,665,0.3321,0.222,0.4252,0.4021,0.2655,0.38,0.5591,0.6186,0.2523,0.3427,0.4184,53,面向编程开发场景的显示器，主打办公效率高、游戏体验稳定、屏幕素质好。,办公效率高、游戏体验稳定、屏幕素质好,若特别在意连接稳定，建议对比同价位其他型号。
P00559,显示器,矩阵,矩阵 Go 88,1799,1999,4.1,297,6581,1350,0.3923,0.4067,0.28,0.0584,0.1996,0.4352,0.5923,0.258,0.4456,0.2928,0.4113,883,面向影音娱乐场景的显示器，主打游戏体验稳定、连接稳定、品质可靠。,游戏体验稳定、连接稳定、品质可靠,若特别在意屏幕素质好，建议对比同价位其他型号。
P00560,显示器,极昼,极昼 Studio 89,3499,3799,4.2,92,602,1462,0.6319,0.3203,0.5216,0.6347,0.5772,0.7565,0.704,0.5024,0.7081,0.5132,0.4573,639,面向内容创作场景的显示器，主打连接稳定、游戏体验稳定、屏幕素质好。,连接稳定、游戏体验稳定、屏幕素质好,若特别在意办公效率高，建议对比同价位其他型号。
P00561,显示器,矩阵,矩阵 Air 90,5499,6099,4.7,259,1827,1254,0.5726,0.8362,0.8657,1.0,0.631,0.8196,0.8128,0.9931,0.959,0.9302,0.7926,806,面向差旅通勤场景的显示器，主打屏幕素质好、办公效率高、连接稳定。,屏幕素质好、办公效率高、连接稳定,若特别在意游戏体验稳定，建议对比同价位其他型号。
P00562,显示器,森屿,森屿 Pro 91,1399,1699,4.4,633,8223,1641,0.2391,0.3492,0.5851,0.4672,0.347,0.2522,0.4373,0.4807,0.4812,0.535,0.252,157,面向内容创作场景的显示器，主打品质可靠、连接稳定、办公效率高。,品质可靠、连接稳定、办公效率高,若特别在意游戏体验稳定，建议对比同价位其他型号。
P00563,显示器,岚川,岚川 Max 92,3799,3899,4.9,8,57,1573,0.6801,0.424,0.6663,0.8898,0.6071,0.6902,0.7099,0.71,0.806,0.9621,0.7861,742,面向差旅通勤场景的显示器，主打品质可靠、屏幕素质好、连接稳定。,品质可靠、屏幕素质好、连接稳定,若特别在意游戏体验稳定，建议对比同价位其他型号。
P00564,显示器,澄光,澄光 Neo 93,1899,2199,4.3,206,1281,95,0.2491,0.3428,0.2817,0.5758,0.2045,0.4733,0.512,0.7443,0.6315,0.2996,0.3066,769,面向学习办公场景的显示器，主打办公效率高、连接稳定、屏幕素质好。,办公效率高、连接稳定、屏幕素质好,若特别在意品质可靠，建议对比同价位其他型号。
P00565,显示器,澄光,澄光 S 94,1699,1999,4.3,286,1624,402,0.4966,0.4769,0.3179,0.557,0.3889,0.2663,0.8001,0.3812,0.4982,0.4124,0.5064,816,面向差旅通勤场景的显示器，主打游戏体验稳定、屏幕素质好、连接稳定。,游戏体验稳定、屏幕素质好、连接稳定,若特别在意办公效率高，建议对比同价位其他型号。
P00566,显示器,极昼,极昼 One 95,4599,4899,4.4,9,188,1184,0.4541,0.7724,0.4726,0.8261,0.6907,0.7235,0.9993,0.8421,0.8606,0.6818,0.5966,584,面向轻度游戏场景的显示器，主打游戏体验稳定、连接稳定、办公效率高。,游戏体验稳定、连接稳定、办公效率高,若特别在意品质可靠，建议对比同价位其他型号。
P00567,显示器,极昼,极昼 Go 96,4599,5499,4.3,511,3662,1574,0.5796,0.5366,0.6893,0.8329,0.7174,0.546,0.8261,0.8142,0.642,0.4335,0.6523,581,面向学习办公场景的显示器，主打屏幕素质好、游戏体验稳定、办公效率高。,屏幕素质好、游戏体验稳定、办公效率高,若特别在意品质可靠，建议对比同价位其他型号。
P00568,显示器,森屿,森屿 Studio 97,1999,2199,3.9,50,920,69,0.358,0.4141,0.461,0.4499,0.3448,0.5141,0.7235,0.4832,0.7001,0.3286,0.3661,606,面向差旅通勤场景的显示器，主打游戏体验稳定、连接稳定、办公效率高。,游戏体验稳定、连接稳定、办公效率高,若特别在意品质可靠，建议对比同价位其他型号。
P00569,显示器,星云,星云 Air 98,2799,3099,4.7,15,124,1783,0.5595,0.482,0.6007,0.4322,0.5197,0.5255,0.7211,0.6432,0.3877,0.7083,0.2646,66,面向学习办公场景的显示器，主打游戏体验稳定、品质可靠、办公效率高。,游戏体验稳定、品质可靠、办公效率高,若特别在意连接稳定，建议对比同价位其他型号。
P00570,显示器,极昼,极昼 Pro 10,3999,4699,4.8,411,5353,479,0.6915,0.693,0.4213,0.9188,0.5268,0.6088,0.926,0.8276,0.634,0.8541,0.9114,285,面向内容创作场景的显示器，主打游戏体验稳定、屏幕素质好、品质可靠。,游戏体验稳定、屏幕素质好、品质可靠,若特别在意连接稳定，建议对比同价位其他型号。
P00571,显示器,澄光,澄光 Max 11,1699,1799,4.4,994,7711,1634,0.5342,0.4655,0.3395,0.4103,0.3892,0.2213,0.4557,0.4303,0.3814,0.644,0.2629,181,面向学习办公场景的显示器，主打品质可靠、游戏体验稳定、办公效率高。,品质可靠、游戏体验稳定、办公效率高,若特别在意连接稳定，建议对比同价位其他型号。
P00572,显示器,极昼,极昼 Neo 12,1899,2099,4.1,409,2758,758,0.4222,0.1646,0.11,0.4892,0.4671,0.3738,0.3912,0.2226,0.5098,0.3549,0.4032,78,面向内容创作场景的显示器，主打连接稳定、屏幕素质好、游戏体验稳定。,连接稳定、屏幕素质好、游戏体验稳定,若特别在意办公效率高，建议对比同价位其他型号。
P00573,显示器,星云,星云 S 13,5199,5499,4.8,8,63,695,0.5667,0.6683,0.6024,0.58,0.5642,0.7344,0.9602,0.645,0.5938,1.0,0.7916,586,面向差旅通勤场景的显示器，主打品质可靠、游戏体验稳定、办公效率高。,品质可靠、游戏体验稳定、办公效率高,若特别在意屏幕素质好，建议对比同价位其他型号。
P00574,显示器,矩阵,矩阵 One 14,4299,4599,4.6,347,3577,421,0.4803,0.6166,0.746,0.63,0.5316,0.6162,0.9875,0.806,0.9398,0.7251,0.6083,47,面向编程开发场景的显示器，主打游戏体验稳定、连接稳定、办公效率高。,游戏体验稳定、连接稳定、办公效率高,若特别在意屏幕素质好，建议对比同价位其他型号。
P00575,显示器,极昼,极昼 Go 15,2099,2199,4.4,19,152,1538,0.5288,0.369,0.37,0.3537,0.4566,0.378,0.371,0.3623,0.4899,0.6103,0.2641,359,面向内容创作场景的显示器，主打品质可靠、连接稳定、游戏体验稳定。,品质可靠、连接稳定、游戏体验稳定,若特别在意屏幕素质好，建议对比同价位其他型号。
P00576,显示器,矩阵,矩阵 Studio 16,4099,4599,4.4,202,2371,1331,0.6773,0.7389,0.351,0.8976,0.4253,0.5228,0.7149,0.8284,0.9359,0.5721,0.6833,480,面向学习办公场景的显示器，主打连接稳定、屏幕素质好、办公效率高。,连接稳定、屏幕素质好、办公效率高,若特别在意品质可靠，建议对比同价位其他型号。
P00577,显示器,澄光,澄光 Air 17,4599,5399,4.9,135,2684,583,0.6526,0.5343,0.6028,0.7583,0.8413,0.5391,0.7552,0.8227,0.8095,0.9431,0.4626,658,面向差旅通勤场景的显示器，主打品质可靠、办公效率高、连接稳定。,品质可靠、办公效率高、连接稳定,若特别在意游戏体验稳定，建议对比同价位其他型号。
P00578,显示器,澄光,澄光 Pro 18,5499,5799,4.7,580,5468,473,0.6475,0.4684,0.646,1.0,0.768,0.6806,0.8413,0.8697,0.8509,0.9425,0.7853,683,面向差旅通勤场景的显示器，主打屏幕素质好、品质可靠、办公效率高。,屏幕素质好、品质可靠、办公效率高,若特别在意游戏体验稳定，建议对比同价位其他型号。
P00579,显示器,澄光,澄光 Max 19,4799,5199,4.8,10,60,1564,0.8118,0.6476,0.795,0.8603,0.6794,0.6627,0.8344,0.9219,0.8666,0.9361,0.6415,242,面向内容创作场景的显示器，主打品质可靠、办公效率高、连接稳定。,品质可靠、办公效率高、连接稳定,若特别在意游戏体验稳定，建议对比同价位其他型号。
P00580,显示器,玄甲,玄甲 Neo 20,2899,3399,3.9,92,700,1392,0.5132,0.5634,0.6936,0.2514,0.4424,0.6131,0.5965,0.5133,0.6225,0.3415,0.4676,621,面向学习办公场景的显示器，主打连接稳定、游戏体验稳定、办公效率高。,连接稳定、游戏体验稳定、办公效率高,若特别在意屏幕素质好，建议对比同价位其他型号。
P00581,显示器,极昼,极昼 S 21,4099,4399,4.7,103,1117,1456,0.5188,0.4474,0.4784,0.8953,0.8474,0.7382,0.5407,0.8336,0.8539,0.8891,0.3612,442,面向差旅通勤场景的显示器，主打屏幕素质好、品质可靠、连接稳定。,屏幕素质好、品质可靠、连接稳定,若特别在意游戏体验稳定，建议对比同价位其他型号。
P00582,显示器,极昼,极昼 One 22,3599,4099,4.0,11,73,1564,0.5782,0.47,0.648,0.7377,0.6326,0.4499,0.7298,0.685,0.8106,0.3359,0.7689,29,面向内容创作场景的显示器，主打连接稳定、屏幕素质好、游戏体验稳定。,连接稳定、屏幕素质好、游戏体验稳定,若特别在意品质可靠，建议对比同价位其他型号。
P00583,显示器,岚川,岚川 Go 23,3799,4099,4.3,81,545,1334,0.46,0.6067,0.5682,0.791,0.6736,0.2161,0.6085,1.0,0.5107,0.6421,0.6944,19,面向轻度游戏场景的显示器，主打办公效率高、屏幕素质好、品质可靠。,办公效率高、屏幕素质好、品质可靠,若特别在意连接稳定，建议对比同价位其他型号。
P00584,显示器,玄甲,玄甲 Studio 24,3399,3499,4.6,66,972,119,0.5525,0.5746,0.5882,0.6643,0.7025,0.3861,0.8134,0.7269,0.6112,0.6971,0.6162,389,面向轻度游戏场景的显示器，主打游戏体验稳定、办公效率高、品质可靠。,游戏体验稳定、办公效率高、品质可靠,若特别在意连接稳定，建议对比同价位其他型号。
P00585,显示器,矩阵,矩阵 Air 25,3199,3799,4.7,117,1036,1647,0.5504,0.6681,0.4059,0.7034,0.4614,0.6186,0.5061,0.8087,0.6284,0.8733,0.6334,83,面向编程开发场景的显示器，主打品质可靠、办公效率高、屏幕素质好。,品质可靠、办公效率高、屏幕素质好,若特别在意游戏体验稳定，建议对比同价位其他型号。
P00586,显示器,澄光,澄光 Pro 26,2599,2699,4.3,8,75,1765,0.3351,0.3994,0.3521,0.3474,0.2922,0.206,0.2142,0.3905,0.6142,0.4643,0.5576,700,面向内容创作场景的显示器，主打连接稳定、品质可靠、办公效率高。,连接稳定、品质可靠、办公效率高,若特别在意游戏体验稳定，建议对比同价位其他型号。
P00587,显示器,澄光,澄光 Max 27,2499,2799,4.5,417,2997,175,0.5431,0.4703,0.5128,0.4412,0.1399,0.4445,0.5204,0.4313,0.4507,0.6071,0.3988,318,面向轻度游戏场景的显示器，主打品质可靠、游戏体验稳定、连接稳定。,品质可靠、游戏体验稳定、连接稳定,若特别在意办公效率高，建议对比同价位其他型号。
P00588,显示器,玄甲,玄甲 Neo 28,3699,3899,4.5,20,168,623,0.7536,0.8705,0.6572,0.8764,0.6459,0.5561,0.71,0.6581,0.6444,0.7447,0.6897,193,面向影音娱乐场景的显示器，主打屏幕素质好、品质可靠、游戏体验稳定。,屏幕素质好、品质可靠、游戏体验稳定,若特别在意连接稳定，建议对比同价位其他型号。
P00589,显示器,岚川,岚川 S 29,1399,1499,3.6,154,1751,121,0.3356,0.3916,0.3648,0.284,0.3331,0.3731,0.3986,0.2784,0.4308,0.2365,0.3002,797,面向轻度游戏场景的显示器，主打连接稳定、游戏体验稳定、屏幕素质好。,连接稳定、游戏体验稳定、屏幕素质好,若特别在意品质可靠，建议对比同价位其他型号。
P00590,显示器,玄甲,玄甲 One 30,3499,4199,4.7,42,747,174,0.4687,0.4433,0.6852,0.562,0.4705,0.5829,0.5031,1.0,0.5083,0.6767,0.615,287,面向差旅通勤场景的显示器，主打办公效率高、品质可靠、屏幕素质好。,办公效率高、品质可靠、屏幕素质好,若特别在意游戏体验稳定，建议对比同价位其他型号。
P00591,显示器,云驰,云驰 Go 31,2499,2699,4.3,376,4733,791,0.548,0.4398,0.5254,0.5257,0.3685,0.3173,0.5509,0.3953,0.5434,0.5404,0.4356,733,面向影音娱乐场景的显示器，主打游戏体验稳定、连接稳定、品质可靠。,游戏体验稳定、连接稳定、品质可靠,若特别在意办公效率高，建议对比同价位其他型号。
P00592,显示器,岚川,岚川 Studio 32,3999,4499,4.3,308,3250,1598,0.4185,0.4818,0.8105,0.6708,0.545,0.515,0.6714,0.5568,0.9488,0.4867,0.6526,55,面向差旅通勤场景的显示器，主打连接稳定、游戏体验稳定、屏幕素质好。,连接稳定、游戏体验稳定、屏幕素质好,若特别在意品质可靠，建议对比同价位其他型号。
P00593,显示器,矩阵,矩阵 Air 33,3299,3799,4.7,208,1762,55,0.1544,0.5913,0.7021,0.8074,0.4812,0.4851,0.5384,0.5645,0.7429,0.856,0.5926,833,面向学习办公场景的显示器，主打品质可靠、屏幕素质好、连接稳定。,品质可靠、屏幕素质好、连接稳定,若特别在意游戏体验稳定，建议对比同价位其他型号。
P00594,显示器,星云,星云 Pro 34,2499,2799,4.5,43,387,1503,0.6245,0.5566,0.3616,0.5073,0.473,0.3823,0.4681,0.8109,0.6348,0.7264,0.57,856,面向差旅通勤场景的显示器，主打办公效率高、品质可靠、连接稳定。,办公效率高、品质可靠、连接稳定,若特别在意游戏体验稳定，建议对比同价位其他型号。
P00595,显示器,森屿,森屿 Max 35,3099,3599,4.2,89,1012,1172,0.3328,0.5461,0.6218,0.5036,0.267,0.566,0.7856,0.5377,0.4425,0.4212,0.359,855,面向内容创作场景的显示器，主打游戏体验稳定、办公效率高、屏幕素质好。,游戏体验稳定、办公效率高、屏幕素质好,若特别在意品质可靠，建议对比同价位其他型号。
P00596,显示器,云驰,云驰 Neo 36,3199,3599,4.4,84,880,1213,0.4153,0.6547,0.4642,0.7004,0.6139,0.7276,0.701,0.6498,0.8458,0.572,0.5213,43,面向轻度游戏场景的显示器，主打连接稳定、游戏体验稳定、屏幕素质好。,连接稳定、游戏体验稳定、屏幕素质好,若特别在意品质可靠，建议对比同价位其他型号。
P00597,显示器,极昼,极昼 S 37,3199,3499,4.4,8,122,547,0.5323,0.7431,0.4455,0.6224,0.6951,0.5136,0.5551,0.7251,0.5137,0.6032,0.4075,867,面向编程开发场景的显示器，主打办公效率高、屏幕素质好、品质可靠。,办公效率高、屏幕素质好、品质可靠,若特别在意连接稳定，建议对比同价位其他型号。
P00598,显示器,极昼,极昼 One 38,2199,2399,4.6,13,97,1208,0.3213,0.3429,0.5433,0.5717,0.0834,0.3629,0.3113,0.8007,0.3851,0.7526,0.5273,871,面向轻度游戏场景的显示器，主打办公效率高、品质可靠、屏幕素质好。,办公效率高、品质可靠、屏幕素质好,若特别在意游戏体验稳定，建议对比同价位其他型号。
P00599,显示器,玄甲,玄甲 Go 39,2199,2599,4.1,69,592,722,0.4089,0.4321,0.5333,0.5142,0.304,0.4855,0.4751,0.6418,0.6381,0.3433,0.3951,245,面向内容创作场景的显示器，主打办公效率高、连接稳定、屏幕素质好。,办公效率高、连接稳定、屏幕素质好,若特别在意品质可靠，建议对比同价位其他型号。
P00600,显示器,岚川,岚川 Studio 40,2099,2199,4.4,579,4255,1395,0.5572,0.4586,0.5598,0.5435,0.4243,0.3897,0.2986,0.4289,0.5869,0.6046,0.5787,193,面向内容创作场景的显示器，主打品质可靠、连接稳定、屏幕素质好。,品质可靠、连接稳定、屏幕素质好,若特别在意游戏体验稳定，建议对比同价位其他型号。
P00601,键鼠套装,极昼,极昼 Air 10,499,499,4.2,139,1967,958,0.399,0.3824,0.6778,0.4638,0.4324,0.6619,0.3357,0.4563,0.4713,0.2512,0.3466,212,面向差旅通勤场景的键鼠套装，主打轻便易携带、连接稳定、办公效率高。,轻便易携带、连接稳定、办公效率高,若特别在意品质可靠，建议对比同价位其他型号。
P00602,键鼠套装,矩阵,矩阵 Pro 11,999,1199,4.6,68,1224,1384,0.3013,0.4317,0.5956,0.5687,0.3324,0.6313,0.8171,0.4941,0.4221,0.6597,0.4676,125,面向内容创作场景的键鼠套装，主打游戏体验稳定、品质可靠、轻便易携带。,游戏体验稳定、品质可靠、轻便易携带,若特别在意连接稳定，建议对比同价位其他型号。
P00603,键鼠套装,森屿,森屿 Max 12,1299,1299,4.4,559,6232,80,0.5634,0.7667,0.685,0.6703,0.6597,0.8408,0.6392,1.0,0.7586,0.7441,0.3821,556,面向差旅通勤场景的键鼠套装，主打办公效率高、连接稳定、品质可靠。,办公效率高、连接稳定、品质可靠,若特别在意游戏体验稳定，建议对比同价位其他型号。
P00604,键鼠套装,极昼,极昼 Neo 13,1299,1399,4.5,326,1976,1113,0.5793,0.5845,0.8278,0.4326,0.6672,0.6044,0.8389,0.6965,0.7784,0.8319,0.6327,793,面向差旅通勤场景的键鼠套装，主打游戏体验稳定、品质可靠、轻便易携带。,游戏体验稳定、品质可靠、轻便易携带,若特别在意办公效率高，建议对比同价位其他型号。
P00605,键鼠套装,云驰,云驰 S 14,1099,1099,4.7,109,1154,1296,0.4636,0.3742,0.4994,0.4521,0.39,0.4831,0.9084,0.5238,0.5776,0.7676,0.5467,500,面向轻度游戏场景的键鼠套装，主打游戏体验稳定、品质可靠、连接稳定。,游戏体验稳定、品质可靠、连接稳定,若特别在意轻便易携带，建议对比同价位其他型号。
P00606,键鼠套装,澄光,澄光 One 15,999,1199,4.8,12,68,923,0.7237,0.4722,0.8196,0.4585,0.5029,0.4659,0.6437,0.6957,0.5089,0.9278,0.4222,547,面向编程开发场景的键鼠套装，主打品质可靠、轻便易携带、办公效率高。,品质可靠、轻便易携带、办公效率高,若特别在意连接稳定，建议对比同价位其他型号。
P00607,键鼠套装,岚川,岚川 Go 16,1299,1399,4.4,13,193,1735,0.813,0.7554,0.3381,0.654,0.4852,0.3497,0.7864,0.7141,0.7862,0.6409,0.4654,246,面向学习办公场景的键鼠套装，主打游戏体验稳定、连接稳定、办公效率高。,游戏体验稳定、连接稳定、办公效率高,若特别在意轻便易携带，建议对比同价位其他型号。
P00608,键鼠套装,矩阵,矩阵 Studio 17,999,1099,4.4,846,6270,1448,0.4088,0.3155,0.6616,0.5788,0.2772,0.2658,0.6303,0.8653,0.7235,0.5329,0.5055,828,面向差旅通勤场景的键鼠套装，主打办公效率高、连接稳定、轻便易携带。,办公效率高、连接稳定、轻便易携带,若特别在意品质可靠，建议对比同价位其他型号。
P00609,键鼠套装,星云,星云 Air 18,599,599,4.5,433,4159,1617,0.2731,0.1914,0.3797,0.4636,0.3911,0.4204,0.3417,0.6829,0.3962,0.5845,0.4196,830,面向学习办公场景的键鼠套装，主打办公效率高、品质可靠、连接稳定。,办公效率高、品质可靠、连接稳定,若特别在意游戏体验稳定，建议对比同价位其他型号。
P00610,键鼠套装,玄甲,玄甲 Pro 19,1699,1899,4.7,147,892,1770,0.6844,0.7434,1.0,1.0,0.8353,0.5811,1.0,0.6901,0.7716,0.9035,0.6178,461,面向影音娱乐场景的键鼠套装，主打游戏体验稳定、轻便易携带、品质可靠。,游戏体验稳定、轻便易携带、品质可靠,若特别在意办公效率高，建议对比同价位其他型号。
P00611,键鼠套装,星云,星云 Max 20,399,499,4.1,8,134,1046,0.3627,0.337,0.4946,0.5178,0.3465,0.172,0.4863,0.3847,0.4208,0.5575,0.5215,34,面向学习办公场景的键鼠套装，主打品质可靠、轻便易携带、游戏体验稳定。,品质可靠、轻便易携带、游戏体验稳定,若特别在意办公效率高，建议对比同价位其他型号。
